"duplicate_id","author","year","journal","doi","title","label","source","pages","volume","number","abstract","isbn","record_ids"
"sr2_original_3","Beck E. T.Paar W.Fojut L.Serwe J.Jahnke\nR. R.",NA,NA,"10.1128/JCM.02727-20","Comparison of the Quidel Sofia SARS FIA Test to the Hologic Aptima SARS-CoV-2\nTMA Test for Diagnosis of COVID-19 in Symptomatic Outpatients","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_3"
"sr2_original_30","Zaher K. S.El-Dabae W. H.El-Sebelgy M.\nM.Aly N. I.Salama Z. T.",NA,NA,"10.14202/vetworld.2020.326-333","Genotyping and phylogenetic analysis of canine parvovirus circulating in Egypt","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_30"
"sr2_original_300","Sessa F.Bertozzi G.Cipolloni L.Baldari B.Cantatore S.D\x92errico S.Di Mizio G.Asmundo A.Castorina S.Salerno M.Pomara C.",NA,NA,"10.3390/jcm9072026","Clinical-forensic autopsy findings to defeat covid-19 disease: A literature review","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_300"
"sr2_original_301","R. W. Chad; P. Abhishek; M. Seyed; H. S. Burton; K. Gary; J. L. H. Richard; E. T. David; P. A. Justin; M. P. Kimberly; A. M. Donoghue; P. G. Alison; P. T. Jeffrey",NA,NA,"10.1101/2021.08.23.21262499","Comparative analyses of all FDA EUA-approved rapid antigen tests and RT-PCR for COVID-19 quarantine and surveillance-based isolation","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_301"
"sr2_original_302","P. Cherian; S. Krishna; G. I. Menon",NA,NA,"10.1371/journal.pcbi.1009126","Optimizing testing for COVID-19 in India","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_302"
"sr2_original_304","W. Y. Hsieh; C. H. Lin; T. C. Lin; C. H. Lin;\nH. F. Chang; C. H. Tsai; H. T. Wu; C. S.\nLin",NA,NA,"10.3390/diagnostics11101760","Development and Efficacy of Lateral Flow Point-of-Care Testing Devices for Rapid and Mass COVID-19 Diagnosis by the Detections of SARS-CoV-2 Antigen and Anti- SARS-CoV-2 Antibodies","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_304"
"sr2_original_306","A. M. Indelicato; Z. H. Mohamed; M. J.\nDewan; C. P. Morley",NA,NA,"10.22454/PRiMER.2022.276354","Rapid Antigen Test Sensitivity for Asymptomatic COVID-19 Screening","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_306"
"sr2_original_307","T. A. Perkins; M. Stephens; W. Alvarez Barrios; S. Cavany; L. Rulli; M. E. Pfrender",NA,NA,"10.1128/spectrum.01220-21","Performance of Three Tests for SARS-CoV-2 on a University Campus Estimated Jointly with Bayesian Latent Class Modeling","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_307"
"sr2_original_308","I. Petersen; A. Crozier; I. Buchan; M. J. Mina; J. W. Bartlett",NA,NA,"10.2147/CLEP.S311977","Recalibrating sars-cov-2 antigen rapid lateral flow test relative sensitivity from validation studies to absolute sensitivity for indicating individuals shedding transmissible virus","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_308"
"sr2_original_309","J. Polechov\xe1; K. D. Johnson; P. Payne; A. Crozier; M. Beiglb\xf6ck; P. Plevka; E. Schernhammer",NA,NA,"10.1016/j.jclinepi.2022.01.002","SARS-CoV-2 rapid antigen tests provide benefits for epidemic control - observations from Austrian schools","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_309"
"sr2_original_31","Zheng W.",NA,NA,"10.1002/prot.26027","Predicting cryptic ligand binding sites based on normal modes guided conformational sampling","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_31"
"sr2_original_311","Q. Song; X. Sun; Z. Dai; Y. Gao; X. Gong;\nB. Zhou; J. Wu; W. Wen",NA,NA,"10.1039/d0lc01156h","Point-of-care testing detection methods for COVID-19","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_311"
"sr2_original_313","J. Xu; W. Suo; Y. Goulev; L. Sun; L. Kerr;\nJ. Paulsson; Y. Zhang; T. Lao",NA,NA,"10.1002/smll.202104009","Handheld Microfluidic Filtration Platform Enables Rapid, Low-Cost, and Robust Self- Testing of SARS-CoV-2 Virus","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_313"
"sr2_original_314","Y. P. Yang; L. L. Huang; S. J. Pan; D. Xu;\nZ. L. Jiesisibieke; T. H. Tung",NA,NA,"10.1080/14787210.2022.2070152","False-positivity results in rapid antigen tests for SARS-CoV-2: an umbrella review of\nmeta-analyses and systematic reviews","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_314"
"sr2_original_315","Q. Ye; W. Shao; H. Meng",NA,NA,"10.1002/jmv.27798","Performance and application evaluation of SARS-CoV-2 antigen assay","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_315"
"sr2_original_317","Cort\xe9s Rubio J. A.Costa Zamora M. P.Canals Aracil M.Pulgar Feio M.Mata Mart\xednez A.Carrasco Munera A.",NA,NA,"10.1016/j.semerg.2021.06.001","Evaluaci\xf3n de la prueba diagn\xf3stica de detecci\xf3n r\xe1pida de ant\xedgeno de covid-19 (Panbio Covid rapid test) en atenci\xf3n primaria","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_317"
"sr2_original_318","Diez Flecha CRivero Rodr\xedguez A. M.Fern\xe1ndez-Villa T.Fern\xe1ndez Garc\xeda P.Ferreira de Jes\xfas J. L.S\xe1nchez Antol\xedn G",NA,NA,"10.1016/j.semerg.2021.04.003","Internal validity of a rapid test for COVID-19 antigens in a nursing home","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_318"
"sr2_original_319","Lim IsabelleGautheret-Dejean Agn\xe8s",NA,NA,NA,"[Rapid SARS-CoV-2 antigenic test: definition, legislation of use, technological principles, analytical and clinical performance comparison]","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_319"
"sr2_original_32","Zhu Feng-CaiLi Yu-HuaGuan Xu-HuaHou Li-HuaWang Wen-JuanLi Jing-XinWu Shi- PoWang Bu-SenWang ZhaoWang LeiJia Si-YueJiang Hu-DachuanWang LingJiang TaoHu YiGou Jin-BoXu Sha-BeiXu Jun- JieWang Xue-WenWang WeiChen Wei",NA,NA,"10.1016/S0140-6736(20)31208-3","Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_32"
"sr2_original_320","Aoki K.Nagasawa T.Ishii Y.Yagi S.Kashiwagi K.Miyazaki T.Tateda K.",NA,NA,"10.1016/j.jiac.2020.11.015","Evaluation of clinical utility of novel coronavirus antigen detection reagent, Espline\xae SARS-CoV-2","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_320"
"sr2_original_324","Ishii T.Sasaki M.Yamada K.Kato D.Osuka H.Aoki K.Morita T.Ishii Y.Tateda K.",NA,NA,"10.1016/j.jiac.2021.02.025","Immunochromatography and chemiluminescent enzyme immunoassay for COVID-19 diagnosis","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_324"
"sr2_original_327","Kashiwagi K.Ishii Y.Aoki K.Yagi S.Maeda T.Miyazaki T.Yoshizawa S.Aoyagi K.Tateda K.",NA,NA,"10.1016/j.jiac.2020.11.016","Immunochromatographic test for the detection of SARS-CoV-2 in saliva","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_327"
"sr2_original_328","Kobayashi R.Murai R.Asanuma K.Fujiya Y.Takahashi S.",NA,NA,"10.1016/j.jiac.2021.01.007","Evaluating a novel, highly sensitive, and quantitative reagent for detecting SARS- CoV-2 antigen","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_328"
"sr2_original_329","Kotsiou Ourania S.Pantazopoulos IoannisPapagiannis DimitriosFradelos Evangelos C.Kanellopoulos NikolaosSiachpazidou DimitraKirgou ParaskeviMouliou Dimitra S.Kyritsis AthanasiosKalantzis GeorgiosSaharidis Georgios K. D.Tzounis EfthymiosGourgoulianis Konstantinos I.",NA,NA,"10.3390/ijerph18041638","Repeated Antigen-Based Rapid Diagnostic Testing for Estimating the Coronavirus Disease 2019 Prevalence from the Perspective of the Workers&#039; Vulnerability before and during the Lockdown","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_329"
"sr2_original_33","Zietz MichaelZucker JasonTatonetti Nicholas P.",NA,NA,"10.1038/s41467-020-19623-x","Associations between blood type and COVID-19 infection, intubation, and death","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_33"
"sr2_original_332","Lee J. H.Choi M.Jung Y.Lee S. K.Lee\nC. S.Kim J.Kim J.Kim N. H.Kim B. T.Kim H. G.",NA,NA,"10.1016/j.bios.2020.112715","A novel rapid detection for SARS-CoV-2 spike 1 antigens using human angiotensin converting enzyme 2 (ACE2)","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_332"
"sr2_original_333","Lee JaehyeonKim So YeonHuh Hee JaeKim NamsuSung HeungsupLee HyukminRoh Kyoung HoKim Taek\nSooHong Ki Ho",NA,NA,"10.3343/alm.2021.41.6.588","Clinical Performance of the Standard Q COVID-19 Rapid Antigen Test and Simulation of its Real-World Application in Korea","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_333"
"sr2_original_335","Mak G. C. K.Lau S. S. Y.Wong K. K.\nY.Chow N. L. S.Lau C. S.Lam E. T.\nK.Chan R. C. W.Tsang D. N. C.",NA,NA,"10.1016/j.jcv.2020.104712","Evaluation of rapid antigen detection kit from the WHO Emergency Use List for detecting SARS-CoV-2","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_335"
"sr2_original_337","Mak G. C.Lau S. S.Wong K. K.Chow\nN. L.Lau C. S.Lam E. T.Chan R.\nC.Tsang D. N.",NA,NA,"10.1016/j.jcv.2020.104684","Analytical sensitivity and clinical sensitivity of the three rapid antigen detection kits for detection of SARS-CoV-2 virus","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_337"
"sr2_original_339","McKay Susannah L.Tobolowsky Farrell A.Moritz Erin D.Hatfield Kelly M.Bhatnagar AmeliaLaVoie Stephen P.Jackson David A.Lecy K. DanielleBryant-Genevier JonathanCampbell DavinaFreeman BrandiGilbert Sarah E.Folster Jennifer M.Medrzycki MagdalenaShewmaker Patricia L.Bankamp BettinaRadford Kay W.Anderson RaydelBowen Michael D.Negley JeanneReddy Sujan C.Jernigan John A.Brown Allison\nC.McDonald L. CliffordKutty Preeta K.",NA,NA,"10.7326/M21-0422","Performance Evaluation of Serial SARS-CoV-2 Rapid Antigen Testing During a Nursing Home Outbreak","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_339"
"sr2_original_34","N. Adnan; S. S. Khandker; A. Haq; M. A. Chaity; A. Khalek; A. Q. Nazim; T. Kaitsuka; K. Tomizawa; M. Mie; E. Kobatake; S. Ahmed; N. A. A. Ali; M. U.\nKhondoker; M. Haque; M. R. Jamiruddin",NA,NA,"10.1080/14787210.2021.1976144","Detection of SARS-CoV-2 by antigen ELISA test is highly swayed by viral load and sample storage condition","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_34"
"sr2_original_340","Mertens P.De Vos N.Martiny D.Jassoy C.Mirazimi A.Cuypers L.Van den Wijngaert S.Monteil V.Melin P.Stoffels K.Yin N.Mileto D.Delaunoy S.Magein H.Lagrou K.Bouzet J.Serrano G.Wautier M.Leclipteux T.Van Ranst M.Vandenberg O.",NA,NA,"10.3389/fmed.2020.00225","Development and Potential Usefulness of the COVID-19 Ag Respi-Strip Diagnostic Assay in a Pandemic Context","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_340"
"sr2_original_343","Oh S. M.Jeong H.Chang E.Choe P. G.Kang C. K.Park W. B.Kim T. S.Kwon\nW. Y.Oh M. D.Kim N. J.",NA,NA,"10.3346/jkms.2021.36.e101","Clinical Application of the Standard Q COVID-19 Ag Test for the Detection of SARS- CoV-2 Infection","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_343"
"sr2_original_345","Orsi A.Pennati B. M.Bruzzone B.Ricucci V.Ferone D.Barbera P.Arboscello E.Dentone C.Icardi G.",NA,NA,"10.1016/j.jviromet.2021.114201","On-field evaluation of a ultra-rapid fluorescence immunoassay as a frontline test for SARS-CoV-2 diagnostic","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_345"
"sr2_original_346","Oshiro S.Tabe Y.Funatogawa K.Saito K.Tada T.Hishinuma T.Mizutani N.Akiwa M.Sekiguchi J. I.Miida T.Kirikae T.",NA,NA,"10.1016/j.jviromet.2021.114183","Development of an immunochromatographic kit to detect severe acute respiratory syndrome coronavirus 2","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_346"
"sr2_original_348","Pekosz A.Parvu V.Li M.Andrews J. C.Manabe Y. C.Kodsi S.Gary D. S.Roger-Dalbert C.Leitch J.Cooper C. K.",NA,NA,"10.1093/cid/ciaa1706","Antigen-Based Testing but Not Real-Time Polymerase Chain Reaction Correlates With Severe Acute Respiratory Syndrome Coronavirus 2 Viral Culture","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_348"
"sr2_original_349","Perchetti G. A.Huang M. L.Mills M. G.Jerome K. R.Greninger A. L.",NA,NA,"10.1128/JCM.02880-20","Analytical Sensitivity of the Abbott BinaxNOW COVID-19 Ag Card","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_349"
"sr2_original_35","P. Akarapipad; K. Kaarj; L. E. Breshears;\nK. Sosnowski; J. Baker; B. T. Nguyen; C. Eades; J. L. Uhrlaub; G. Quirk; J. Nikolich- \x8eugich; M. Worobey; J. Y. Yoon",NA,NA,"10.1016/j.bios.2022.114192","Smartphone-based sensitive detection of SARS-CoV-2 from saline gargle samples via flow profile analysis on a paper microfluidic chip","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_35"
"sr2_original_350","Pickering SuzanneBatra RahulMerrick BlairSnell Luke B.Nebbia GaiaDouthwaite SamReid FionaPatel AmitaKia Ik Mark TanPatel BindiCharalampous ThemoulaAlcolea- Medina AdelaLista Maria JoseCliff Penelope R.Cunningham EmmaMullen JaneDoores Katie J.Edgeworth Jonathan D.Malim Michael H.Neil Stuart J. D.Gal\xe3o Rui Pedro",NA,NA,"10.1016/S2666-5247(21)00143-9","Comparative performance of SARS-CoV-2 lateral flow antigen tests and association with detection of infectious virus in clinical specimens: a single-centre laboratory evaluation study","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_350"
"sr2_original_353","Renzoni A.Perez F.Ngo Nsoga M. T.Yerly S.Boehm E.Gayet-Ageron A.Kaiser L.Schibler M.",NA,NA,"10.3390/diagnostics11050813","Analytical Evaluation of Visby Medical RT-PCR Portable Device for Rapid Detection of SARS-CoV-2","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_353"
"sr2_original_354","Revollo BorisBlanco IgnacioSoler PabloToro JessicaIzquierdo-Useros NuriaPuig JordiPuig XavierNavarro- P\xe9rez Valent\xedCasa\xf1 CristinaRuiz LidiaPerez-Zsolt DanielVidela Sebasti\xe0Clotet BonaventuraLlibre Josep M.",NA,NA,"10.1016/S1473-3099(21)00268-1","Same-day SARS-CoV-2 antigen test screening in an indoor mass-gathering live music event: a randomised controlled trial","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_354"
"sr2_original_355","Seitz TamaraSchindler StefanieWinkelmeyer PatrickZach BernhardWenisch ChristophZoufaly AlexanderAllerberger Franz",NA,NA,"10.1002/jmv.26983","Evaluation of rapid antigen tests based on saliva for the detection of SARS-CoV-2","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_355"
"sr2_original_356","Singh N. K.Ray P.Carlin A. F.Magallanes C.Morgan S. C.Laurent\nL. C.Aronoff-Spencer E. S.Hall D. A.",NA,NA,"10.1016/j.bios.2021.113111","Hitting the diagnostic sweet spot: Point-of-care SARS-CoV-2 salivary antigen testing with an off-the-shelf glucometer","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_356"
"sr2_original_357","Steinlin-Schopfer Jacqueline Barbani Maria Teresa Kamgang Richard Zwahlen Martina Suter-Riniker Franziska Dijkman Ronald",NA,NA,"10.1016/j.jcvp.2021.100020","Evaluation of the Roche Antigen Rapid Test and a Cell Culture-Based Assay compared to rRT- PCR for the detection of SARS CoV-2: a contribution to the discussion about SARS CoV-2 diagnostic tests and contagiousness","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_357"
"sr2_original_358","Stokes W.Berenger B. M.Portnoy D.Scott B.Szelewicki J.Singh T.Venner\nA. A.Turnbull L.Pabbaraju K.Shokoples S.Wong A. A.Gill K.Guttridge T.Proctor\nD.Hu J.Tipples G.",NA,NA,"10.1007/s10096-021-04202-9","Clinical performance of the Abbott Panbio with nasopharyngeal, throat, and saliva swabs among symptomatic individuals with COVID-19","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_358"
"sr2_original_36","H. R. Boehringer; B. J. O'Farrell",NA,NA,"10.1093/clinchem/hvab194","Lateral Flow Assays in Infectious Disease Diagnosis","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_36"
"sr2_original_362","Vaquer AndreuAlba-Pati\xf1o AlejandraAdrover-Jaume CristinaRussell Steven M.Aranda Mar\xedaBorges MarcioMena JoanaCastillo Alberto DelSocias AntoniaMart\xedn LuisaArellano Mar\xeda MagdalenaAgudo MiguelGonzalez- Freire MartaBesalduch ManuelaClemente AntonioBar\xf3n Enriquede la Rica Roberto",NA,NA,"10.1016/j.snb.2021.130347","Nanoparticle Transfer Biosensors for the Non-Invasive Detection of SARS-CoV-2 Antigens Trapped in Surgical Face Masks","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_362"
"sr2_original_363","Veyrenche NicolasBollor\xe9 KarinePisoni AmandineBedin Anne-SophieMondain Anne-MarieDucos JacquesSegondy MichelMontes BrigittePastor PatrickMorquin DavidMakinson AlainLe Moing VincentVan de Perre PhilippeFoulongne VincentTuaillon\nEdouard",NA,NA,"10.1002/jmv.26855","Diagnosis value of SARS-CoV-2 antigen/antibody combined testing using rapid diagnostic tests at hospital admission","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_363"
"sr2_original_364","Yamamoto K.Nagashima M.Yoshida I.Sadamasu K.Kurokawa M.Nagashima M.Kinoshita N.Maeda K.Takasaki J.Teruya K.Ohmagari N.",NA,NA,"10.1016/j.jiac.2021.05.006","Does the SARS-CoV-2 rapid antigen test result correlate with the viral culture result?","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_364"
"sr2_original_365","Yamamoto KeiSuzuki MichiyoYamada GenSudo TsutomuNomoto HidetoshiKinoshita NorikoNakamura KeijiTsujimoto YoshieKusaba YusakuMorita ChieMoriya AtaruMaeda KenjiYagi ShintaroKimura MotoiOhmagari Norio",NA,NA,"10.1016/j.ijid.2020.12.079","Utility of the antigen test for coronavirus disease 2019: Factors influencing the prediction of the possibility of disease transmission","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_365"
"sr2_original_366","Yokota IsaoShane Peter Y.Okada KazufumiUnoki YokoYang YichiIwasaki SumioFujisawa ShinichiNishida MutsumiTeshima Takanori",NA,NA,"10.1016/S2666-5247(21)00092-6","A novel strategy for SARS-CoV-2 mass screening with quantitative antigen testing of saliva: a diagnostic accuracy study","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_366"
"sr2_original_367","Zacharias MartinStangl VerenaTh\xfcringer AndreaLoibner MartinaWurm PhilippWolfgruber StellaZatloukal KurtKashofer KarlGorkiewicz Gregor",NA,NA,NA,"Rapid Antigen Test for Postmortem Evaluation of SARS-CoV-2 Carriage","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_367"
"sr2_original_368","Zhang C.Zhou L.Du K.Zhang Y.Wang J.Chen L.Lyu Y.Li J.Liu H.Huo J.Li F.Wang J.Sang P.Lin S.Xiao Y.Zhang K.He K.",NA,NA,"10.3389/fcimb.2020.553837","Foundation and Clinical Evaluation of a New Method for Detecting SARS-CoV-2 Antigen by Fluorescent Microsphere Immunochromatography","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_368"
"sr2_original_37","Y. Chen; F. Liu; L. P. Lee",NA,NA,NA,"Quantitative and ultrasensitive in situ immunoassay technology for SARS-CoV-2\ndetection in saliva","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_37"
"sr2_original_371","Corman V. M.Haage V. C.Bleicker T.Schmidt M. L.M\xfchlemann B.Zuchowski M.Jo W. K.Tscheak P.M\xf6ncke-Buchner E.M\xfcller M. A.Krumbholz A.Drexler J. F.Drosten C.",NA,NA,"10.1016/S2666-5247(21)00056-2","Comparison of seven commercial SARS-CoV-2 rapid point-of-care antigen tests: a single-centre laboratory evaluation study","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_371"
"sr2_original_372","Y. Akashi; Y. Kiyasu; Y. Takeuchi; D. Kato; M. Kuwahara; S. Muramatsu; A. Ueda; S. Notake; K. Nakamura; H.\nIshikawa; H. Suzuki",NA,NA,"10.1016/j.jiac.2021.10.026","Evaluation and clinical implications of the time to a positive results of antigen testing for SARS-CoV-2","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_372"
"sr2_original_374","C. Barrera-Avalos; R. Luraschi; E. Vallejos-Vidal; A. Mella-Torres; F. Hern\xe1ndez; M. Figueroa; C. Rioseco;\nD. Vald\xe9s; M. Imarai; C. Acu\xf1a-\nCastillo; F. E. Reyes-L\xf3pez; A. M. Sandino",NA,NA,"10.3389/fpubh.2021.780801","The Rapid Antigen Detection Test for SARS-CoV-2 Underestimates the Identification of COVID-19 Positive Cases and Compromises the Diagnosis of the SARS-CoV-2 (K417N/T, E484K, and N501Y) Variants","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_374"
"sr2_original_375","J. L. Bayart; J. Degosserie; J. Favresse; C. Gillot; M. Didembourg; H.\nP. Djokoto; V. Verbelen; G. Roussel;\nC. Maschietto; F. Mullier; J. M. Dogn\xe9;\nJ. Douxfils",NA,NA,"10.3390/v14040654","Analytical Sensitivity of Six SARS-CoV-2 Rapid Antigen Tests for Omicron Versus Delta Variant","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_375"
"sr2_original_376","J. Beaumont; M. M. Nargesi; S. Smith;\nD. Harte; E. Smit; J. Ussher; G. McAuliffe",NA,NA,NA,"Sensitivity and potential utility of SARS-CoV-2 rapid antigen and nucleic acid amplification tests in the context of an elimination approach","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_376"
"sr2_original_377","R. Y. T. Chiu; N. Kojima; G. L. Mosley;\nK. K. Cheng; D. Y. Pereira; M. Brobeck; T. L. Chan; J. S. Zee; H. Kittur; C. Y. T. Chung; E. Tsang; K. Maran; R. W. Yung; A. C. Leung; R. H.\nSiu; J. P. Ng; T. H. Choi; M. W. Fung;\nW. S. Chan; H. Y. Lam; K. H. Lee; S.\nParkin; F. C. Chao; S. K. Ho; D. R. Marshak; E. S. Ma; J. D. Klausner",NA,NA,"10.1128/spectrum.00342-21","Evaluation of the INDICAID COVID-19 Rapid Antigen Test in Symptomatic Populations and Asymptomatic Community Testing","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_377"
"sr2_original_378","J. Christoph; F. Kirvina; S. Tavion; W. Dashaunette; M. Keith; C. Donaldson;\nm. indira",NA,NA,"10.1101/2021.07.13.21260402","EVALUATION OF THE PANBIO SARS-COV-2 RAPID ANTIGEN DETECTION TEST IN THE BAHAMAS","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_378"
"sr2_original_379","V. R. Francis; M. A. R. V. Muthugala",NA,NA,"10.4038/sljid.v11i1.8356","Field evaluation of a commercially available COVID-19 rapid antigen test kit","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_379"
"sr2_original_38","A. I. Cubas-Atienzar; K. Kontogianni; T. Edwards; D. Wooding; K. Buist; C. R. Thompson; C. T. Williams; E. I. Patterson;\nG. L. Hughes; L. Baldwin; C. Escadafal; J.\nA. Sacks; E. R. Adams",NA,NA,"10.1038/s41598-021-97489-9","Limit of detection in different matrices of 19 commercially available rapid antigen tests for the detection of SARS-CoV-2","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_38"
"sr2_original_380","M. R. K. A. R. S. A. V. T. Gunell",NA,NA,"10.1002/jmv.28189","Clinical evaluation of an automated, rapid mariPOC\xae antigen test in screening of symptomatics and asymptomatics for SARS-CoV-2 infections (preprint)","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_380"
"sr2_original_381","M. Ifko; M. Skvarc",NA,NA,"10.3390/healthcare9070868","Use of Immunochromatographic SARS-CoV-2 Antigen Testing in Eight Long-Term Care Facilities for the Elderly","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_381"
"sr2_original_382","S. N. K. Iyaloo; C. Douglas; N. Emmy- Else; N.-P. Victoria; G.-o. Nathalia; F. Ndahafa; N. Pentikainen; S. Andreas;\nR. Gerhard van; S. Ferlin; H. Lindile; N.\nPendapala; N.-O. Ifeoma; C. Francis;\nB. Sirak Hailu; T. Kapena",NA,NA,"10.1371/journal.pone.0269329","Laboratory and field evaluation of the STANDARD Q and PanbioTM SARS-CoV-2 antigen rapid test in Namibia using nasopharyngeal samples","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_382"
"sr2_original_383","M. N. A. Kalil; W. Yusof; N. Ahmed; M.\nH. Fauzi; M. A. A. Bakar; A. S. Sjahid;\nR. Hassan; C. Yean Yean",NA,NA,"10.3390/diagnostics11122245","Performance Validation of COVID-19 Self-Conduct Buccal and Nasal Swabs RTK- Antigen Diagnostic Kit","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_383"
"sr2_original_384","J. K. E. C. S.-Y. L. Y.-H. J. S. L. K. H.\nE. V. B. H. J.-H. H. J.-H. K. N. S. M.-K.\nK. H.-. Kwon",NA,NA,"10.2139/ssrn.3895641","Bean Extract-Based Gargle as Promising Tool for Efficient Diagnosis of COVID-19 at Early Stage Using Rapid Antigen Tests: A Clinical, Prospective, Diagnostic Sensitivity Study","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_384"
"sr2_original_385","S. Lee; K. Widyasari; H. R. Yang; J. Jang; T. Kang; S. Kim",NA,NA,"10.3390/diagnostics12030710","Evaluation of the Diagnostic Accuracy of Nasal Cavity and Nasopharyngeal Swab Specimens for SARS-CoV-2 Detection via Rapid Antigen Test according to Specimen Collection Timing and Viral Load","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_385"
"sr2_original_387","Y. K. Lim; O. J. Kweon; H. R. Kim; T.\nH. Kim; M. K. Lee",NA,NA,"10.1016/j.jiph.2021.12.012","Field evaluation of seven SARS-COV-2 antigen assays","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_387"
"sr2_original_389","D. Doolabh; R. Joseph; A. Enoch; C.\nY. Chu; C. Williamson; A. Brink; D. Hardie",NA,NA,"10.1016/j.jcv.2022.105170","Improved oral detection is a characteristic of Omicron infection and has implications for clinical sampling and tissue tropism","original_ca_exclude","original",NA,NA,NA,NA,NA,"sr2_original_389"
"sr2_original_39","E. Frew; D. Roberts; S. Barry; M. Holden;\nA. Restell Mand; E. Mitsock; E. Tan; W. Yu;\nJ. Skog",NA,NA,"10.1038/s41598-021-02128-y","A SARS-CoV-2 antigen rapid diagnostic test for resource limited settings","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_39"
