StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,PublishedBeforeOriginalSearch,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,InvestigatorIds,InvestigatorNames,DateTimeOfScreenings,ScreeningDecisions,ScreeningStatus
8992ce12-7fa3-4998-8b44-f20362473836,Performance of the LIAISONÂ® SARS-CoV-2 Antigen Assay vs. SARS-CoV-2-RT-PCR,"M. Fiedler, Caroline Holtkamp, U. Dittmer, O Anastasiou",Pathogens,,"We aimed to evaluate the LIAISONÂ® SARS-CoV-2 antigen assay (DiaSorin), comparing its performance to real-time polymerase chain reaction (RT-PCR) for the detection of SARS-CoV-2 RNA. 182 (110 PCR-positive and 72 PCR-negative) nasopharyngeal swab samples were taken for the detection of SARS-CoV-2. RT-PCR and antigen assay were performed using the same material. The sensitivity and specificity of the antigen assay were calculated for different cut-offs, with RT-PCR serving as the reference method. Stored clinical samples that were positive for other respiratory viruses were tested to evaluate cross-reactivity. One third (33/110, 30%) were falsely classified as negative, while no false positives were found using the 200 TCID50/mL cut-off for the SARS-CoV-2 antigen as proposed by the manufacturer. This corresponded to a sensitivity of 70% (60â€“78%) and a specificity of 100% (94â€“100%). Lowering the cut-off for positivity of the antigen assay to 22.79 or 57.68 TCID50/mL increased the sensitivity of the method, reaching a sensitivity of 92% (85â€“96%) vs. 79% (70â€“86%) and a specificity of 81% (69â€“89%) vs. 99% (91â€“100%), respectively. The antigen assay reliably detected samples with high SARS-CoV-2 viral loads (â‰¥106 copies SARS-CoV-2/mL), while it cannot differentiate between negative and low positive samples. Cross-reactivity toward other respiratory viruses was not detected.",,,2021,TRUE,10.3390/pathogens10060658,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-09 19:20:37;2025-08-11 00:47:31,Included;Included,Included
d9251a2c-5469-4194-86ea-c0b55e385df3,Comparison of the quantitative DiaSorin Liaison antigen test to RT-PCR for the diagnosis of COVID-19 in symptomatic and asymptomatic outpatients,"S. Lefever, Christophe Indevuyst, L. Cuypers, K. Dewaele, N. Yin, FrÃ©dÃ©ric Cotton, E. Padalko, M. Oyaert, J. Descy, E. Cavalier, Marc Van Ranst, E. AndrÃ©, K. Lagrou, P Vermeersch",-,,NA,,,2021,TRUE,-,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-09 19:11:35;2025-08-11 00:44:59,Excluded;Excluded,Excluded
a1bffc24-4e46-40e4-87f4-73b5cb79476e,Comparative analysis of antigen and molecular tests for the detection of Sars-CoV-2 and related variants: A study on 4266 samples,"V. Caputo, Cristina Bax, L. Colantoni, Cristina Peconi, Andrea Termine, Carlo Fabrizio, Giulia Calvino, Laura Luzzi, Giorgia Gaia Panunzi, Claudia Fusco, C. Strafella, R. Cascella, L. Battistini, C. Caltagirone, A. Salvia, G. Sancesario, E Giardina",International Journal of Infectious Diseases,,"Objectives: The present study compared the performance of the Lumipulse G Sars-CoV-2 Ag kit with the TaqPath COVID-19 RT-PCR CE IVD kit. 
Methods: The study was conducted on 4266 naso-oropharyngeal swabs. Samples were subjected to antigen RT-PCR tests for the detection of Sars-CoV-2 and related variants. Statistical analyses were conducted in R software. 
Results: We found 503 positives (including 138 H69-V70 deletion carriers) and 3763 negatives by RT-PCR, whereas 538 positives and 3728 negatives were obtained by antigen testing. We achieved empirical and binormal AU-ROCs of 0.920 and 0.990, accuracy of 0.960, sensitivity of 0.866, specificity of 0.973, positive and negative predictive values of 0.810 and 0.980. We obtained a positive correlation between viral loads and antigen levels (R2 = 0.81), finding a complete concordance for high viral loads (log10 copies/mL > 5.4). Antigen levels > 222 pg/mL were found to be reliable in assigning positive samples (p < 0.01). Concerning variant carriers, antigen test detected them with the same accuracy as other positive samples. Conclusions: Molecular and antigen tests should be evaluated regarding the prevalence of the area. In case of low prevalence, antigen testing can be employed as a first-line screening for the timely identification of affected individuals with high viral load, also if carriers of Sars-CoV-2 variants.",,,2021,TRUE,10.1016/j.ijid.2021.04.048,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 01:03:42;2025-08-11 15:01:59,Included;Included,Included
5ad0f2a9-d07a-4bd7-bbbb-3467c0062a8f,Clinical performance evaluation of SARS-CoV-2 rapid antigen testing in point of care usage in comparison to RT-qPCR,"I. WagenhÃ¤user, Kerstin Knies, Vera Rauschenberger, M. Eisenmann, M. McDonogh, N. Petri, O. Andres, S. Flemming, M. Gawlik, M. Papsdorf, Regina Taurines, Hartmut BÃ¶hm, Johannes Forster, D. Weismann, B. Weissbrich, L. DÃ¶lken, J. Liese, O. Kurzai, U. Vogel, M Krone",EBioMedicine,,"Background: Antigen rapid diagnostic tests (RDT) for SARS-CoV-2 are fast, broadly available, and inexpensive. Despite this, reliable clinical performance data from large field studies is sparse. Methods: In a prospective performance evaluation study, RDT from three manufacturers (NADAL®, Panbio, MEDsan®, conducted on different samples) were compared to quantitative reverse transcription polymerase chain reaction (RT-qPCR) in 5 068 oropharyngeal swabs for detection of SARS-CoV-2 in a hospital setting. Viral load was derived from standardised RT-qPCR Cycle threshold (Ct) values. The data collection period ranged from November 12, 2020 to February 28, 2021. Findings: The sensitivity of RDT compared to RT-qPCR was 42·57% (95% CI 33·38%52·31%). The specificity was 99·68% (95% CI 99·48%99·80%). Sensitivity declined with decreasing viral load from 100% in samples with a deduced viral load of ?108 SARS-CoV-2 RNA copies per ml to 8·82% in samples with a viral load lower than 104 SARS-CoV-2 RNA copies per ml. No significant differences in sensitivity or specificity could be observed between samples with and without spike protein variant B.1.1.7. The NPV in the study cohort was 98·84%; the PPV in persons with typical COVID-19 symptoms was 97·37%, and 28·57% in persons without or with atypical symptoms. Interpretation: RDT are a reliable method to diagnose SARS-CoV-2 infection in persons with high viral load. RDT are a valuable addition to RT-qPCR testing, as they reliably detect infectious persons with high viral loads before RT-qPCR results are available.",,,2021,TRUE,10.1016/j.ebiom.2021.103455,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445;429acf97-29e8-4ee6-9680-bbcb8847af89,Harris Khalid;Katarzyna Stefanska;Charis Wong,2025-08-11 00:42:22;2025-08-11 15:07:51;2025-08-14 17:05:17,Excluded;Included;Excluded,Excluded
62128af4-8ddf-4b9c-b8bb-a42f2cf6a37c,Covid-19 antigen testing: better than we know? A test accuracy study,"M. Homza, H. ZelenÃ¡, J. JanoÅ¡ek, H. TomÃ¡Å¡kovÃ¡, E. JeÅ¾o, A. Kloudova, J. MrÃ¡zek, Z. Å vagera, R Prymula",Infectious Diseases,,"Background: Antigen testing for SARS-CoV-2 is considered to be less sensitive than the standard reference method - real-time PCR (RT-PCR). It has been suggested that many patients with positive RT-PCR 'missed' by antigen testing might be non-infectious. Methods: In a real-world high-throughput setting for asymptomatic or mildly symptomatic patients, 494 patients were tested using RT-PCR as well as a single lateral flow antigen test (Ecotest, AssureTech, China). Where the results differed, virus viability was evaluated by cell culture. The test parameters were calculated with RT-PCR and RT-PCR adjusted on viability as reference standards. 
Results: The overall sensitivity of the used antigen test related to the RT-PCR only was 76.2%, specificity was 97.3%. However, 36 out of 39 patients 'missed' by the antigen test contained no viable virus. After adjusting on that, the sensitivity grew to 97.7% and, more importantly for disease control purposes, the negative predictive value reached 99.2%. Conclusions: We propose that viability testing should be always performed when evaluating a new antigen test. A well-chosen and validated antigen test provides excellent results in identifying patients who are shedding viable virus (although some caveats still remain) in the real-world high-throughput setting of asymptomatic or mildly symptomatic individuals.",,,2021,TRUE,10.1080/23744235.2021.1914857,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-07 18:34:45;2025-08-09 00:55:31,Included;Included,Included
6be804cd-180c-4f70-aa91-f2f78baa9f39,Development and Evaluation of a new Swiss 1 Made SARS-CoV-2 antigen-detecting rapid test 2,J. DucrestP ,-,,NA,,,2021,TRUE,-,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:35:52;2025-08-11 15:26:16,Excluded;Excluded,Excluded
3499b552-4a27-43f8-8464-a6ccdea450ba,Longitudinal assessment of diagnostic test performance over the course of acute SARS- 1 CoV-2 infection 2,"Rebecca L. Smith, L. Gibson, P. Martinez, Ruian Ke, Agha Mirza, M. Conte, N. Gallagher, Abigail R. Conte, Leyi Wang, R. Fredrickson, Darci C. Edmonson, M. Baughman, Karen K. Chiu, Hannah Choi, K. Scardina, Shannon Bradley, S. Gloss, Crystal Reinhart, J. Yedetore, Alyssa N. Owens, J. Broach, Bruce Barton, Peter, Lazar, Darcy Henness, Todd Young, Alastair Dunnett, M. Robinson, H. Mostafa, A. Pekosz, Y. Manabe, W. Heetderks, D. David, McManus, C Brooke",-,,NA,,,2021,TRUE,-,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445;429acf97-29e8-4ee6-9680-bbcb8847af89,Harris Khalid;Katarzyna Stefanska;Charis Wong,2025-08-09 01:02:26;2025-08-09 19:00:58;2025-08-13 23:28:29,Included;Excluded;Included,Included
51f2dcf7-0afa-4112-a21c-70854c8ed3b0,Clinical and experimental factors that affect the reported performance characteristics of rapid testing for SARS-CoV-2,"V. Parvu, D. Gary, J. Mann, Y.-C. Lin, D. Mills, L. Cooper, J. Andrews, Y. Manabe, A. Pekosz, Charles K Cooper",medRxiv,,"ABSTRACTTests that detect the presence of SARS-CoV-2 antigen in clinical specimens from the upper respiratory tract can provide a rapid means of COVID-19 disease diagnosis and help identify individuals that may be infectious and should isolate to prevent SARS-CoV-2 transmission. This systematic review assesses the diagnostic accuracy of SARS-CoV-2 antigen detection in COVID-19 symptomatic and asymptomatic individuals compared to RT-qPCR, and summarizes antigen test sensitivity using meta-regression. In total, 83 studies were included that compared SARS-CoV-2 rapid antigen lateral flow testing (RALFT) to RT-qPCR for SARS-CoV-2. Generally, the quality of the evaluated studies was inconsistent, nevertheless, the overall sensitivity for RALFT was determined to be 75.0% (95% confidence interval [CI]: 71.0-78.0). Additionally, RALFT sensitivity was found to be higher for symptomatic versus asymptomatic individuals and was higher for a symptomatic population within 7 days from symptom onset (DSO) compared to a population with extended days of symptoms. Viral load was found to be the most important factor for determining SARS-CoV-2 antigen test sensitivity. Other design factors, such as specimen storage and anatomical collection type, also affect the performance of RAFLT. RALFT and RT-qPCR testing both achieve high sensitivity when compared to SARS-CoV-2 viral culture.",,,2021,TRUE,10.1101/2021.05.20.21257181,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445;429acf97-29e8-4ee6-9680-bbcb8847af89,Harris Khalid;Katarzyna Stefanska;Charis Wong,2025-08-11 00:35:23;2025-08-11 14:47:26;2025-08-13 23:12:57,Included;Excluded;Excluded,Excluded
964fc6ed-4ff0-4e42-9006-1240d8e33e78,Comparison of SARS-CoV-2 antigen testing to RT-PCR in a real-world settingâ€”an observational cohort study,"R. Hoheisel, A. Dinse-Lambracht J. BrÃ¤unlich",Diagnostic microbiology and infectious disease,,A total of 2978 patients with validated paired results (SARS-CoV2-antigen and PCR) were identified. Our results show that only 45 antigen tests from 90 patients with positive validated PCR were correctly identified by antigen testing (sensitivity 50%). Roughly 50% of these patients had ongoing respiratory symptoms.,,,2021,TRUE,10.1016/j.diagmicrobio.2021.115531,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 00:50:26;2025-08-11 15:26:36,Included;Included,Included
56a0b7a0-9cab-487a-8a6f-d375946df541,Evaluation of a rapid diagnostic test for detection of SARS-CoV-2 antigen in nasopharyngeal swabs,"D. Carcione, J. Intra, D. Riggio, Simona Sabella, L. Rondelli, Simone Barbieri, V. Leoni, M Biondi",Microbiologia Medica,,"Background and aims: Rapid and accurate diagnosis is essential to limit the spread of SARS-CoV-2 and for patientâ€™s management. Currently, real-time reverse transcription polymerase chain reaction (RT-PCR) is the recommended laboratory test to detect SARS-CoV-2. However, the requirement of special instruments and skilled personnel have limited the use of this technique. Recently, several rapid antigen detection tests have been developed and used as frontline. The aim of this work was to assess the performances of STANDARD F COVID-19 Ag FIA Kit, a rapid fluorescence immunoassay for the detection of SARS-CoV-2 nucleoprotein antigens, in comparison to RT-PCR.Materials and methods: Twenty-three nasopharyngeal swabs were collected and tested. Results: Among the 20 positive RT-PCR samples, 9 were detected by the immunofluorescence assay, reporting an overall sensitivity of 45%. The sensitivity increased to 64% in the case of a high viral load, where all three target genes, RdRp, N, and E, were detected by RT-PCR. Conclusions: A better antigen detection rate is associated with low Cycle threshold values which are inversely related to the viral load. STANDARD F COVID-19 Ag test cannot be considered as the frontline assay for COVID-19 diagnosis, but it might be used in association with clinical signs of patients to reduce the number of RT-PCR testing.",,,2021,TRUE,10.4081/MM.2021.9623,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 01:04:29;2025-08-09 19:27:43,Included;Included,Included
