"duplicate_id","author","year","journal","doi","title","label","source","pages","volume","number","abstract","isbn","record_ids"
"sr3_elicit_90","James Marple","2016",NA,"10.5334/ijic.2777","Reducing unplanned hospital admissions using an electronic system for sharing anticipatory care plans between primary and secondary care","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_90"
"sr3_elicit_91","K. Kokorelias, Stephanie Posa, T. DasGupta, Naomi Ziegler, Sander L. Hitzig","2021","International Journal of Care Coordination","10.1177/20534345211063482","“I think like if Albert Einstein and Superman had a baby, that's what it would take”: The experiences and perceptions of community and hospital healthcare professionals in a seniors’ patient navigator program","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_91"
"sr3_elicit_92","Helen Lyndon, Frazer Underwood, J. Latour, J. Marsden, Anne Brown, B. Kent","2019","The JBI Database of Systematic Reviews and Implementation Reports","10.11124/jbisrir-d-19-00082","Effectiveness of nurse-coordinated, person-centered comprehensive assessment on improving quality of life of community-dwelling frail older people: a systematic review protocol.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_92"
"sr3_elicit_93","P. Clarkson, C. Brand, J. Hughes, D. Challis","2011","Age and Ageing","10.1093/ageing/afr015","Integrating assessments of older people: examining evidence and impact from a randomised controlled trial.","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_93"
"sr3_elicit_94","E. Kaehr, K. Unroe","2022","Journal of The American Geriatrics Society","10.1111/jgs.17749","Complex problems need comprehensive solutions: The INTERCARE model provides evidence for nurse‐led nursing home care models","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_94"
"sr3_elicit_95","M. Copur, M. Mcdonald, Yuzhen Zhou, Vicki Hurley, Adriene Tasa, Christine Johnson, Rhonda Evans, C. Fuller, R. Hadenfeldt, M. Schriner, Jami Kezeor, A. Woodward, Darla Cleveland, R. Ramaekers, David Crockett, Dron Gauchan, Douglas P. Clark, M. Mickey, M. Norvell","2017",NA,"10.1200/JCO.2017.35.15_SUPPL.E18040","Patient navigation core metrics before and after implementation of a nurse navigation program at CHI St. Francis Cancer Treatment Center: A community based cancer program.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_95"
"sr3_elicit_96","Brenda N. Shannon, K. Bowles, Cylie M. Williams, T. Ravipati, Elise Deighton, Nadine E. Andrew","2023","BMJ Open","10.1136/bmjopen-2023-077195","Does a Community Care programme reach a high health need population and high users of acute care hospital services in Melbourne, Australia? An observational cohort study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_96"
"sr3_elicit_97","Yan-ying Chen, Yi Jin Tan, Ya Sun, C. Chua, J. Yoo, S. Wong, Helen J Chen, John Chee Meng Wong, Phillip Phan","2020","Journal of Patient Safety and Risk Management","10.1177/2516043520914196","A pragmatic randomized controlled trial of a cardiac hospital-to-home transitional care program in a Singapore academic medical center","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_97"
"sr3_elicit_98","Kristina M. Kokorelias, Christine L Sheppard, Sander L. Hitzig","2023","International Journal of Care Coordination","10.1177/20534345231151209","The role of patient navigation in supporting low-income older adults in their housing needs during hospital to home transitions: A qualitative descriptive study from Ontario, Canada","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_98"
"sr3_elicit_99","C. Toye, R. Parsons, S. Slatyer, S. Aoun, R. Moorin, R. Osseiran-Moisson, K. Hill","2016","International Journal of Nursing Studies","10.1016/j.ijnurstu.2016.09.012","Outcomes for family carers of a nurse-delivered hospital discharge intervention for older people (the Further Enabling Care at Home Program): Single blind randomised controlled trial.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_99"
"sr3_original_10","Fitzgerald JF,Smith DM,Martin DK,Freedman JA,Katz BP","1994","Archives of Internal Medicine",NA,"A case manager intervention to reduce readmissions","original_include","original","1721-1729","154","15",NA,NA,"sr3_original_10"
"sr3_original_100","Goldman LE,Sarkar U,Kessell E,Guzman D,Schneidermann M,Pierluissi E","2014","Annals of Internal Medicine","10.7326/M14-0094","Support from hospital to home for elders: a randomized trial","original_exclude","original","472-481","161","7",NA,NA,"sr3_original_100"
"sr3_original_101","Greineder DK,Loane KC,Parks P","1999","Journal of Allergy and Clinical Immunology",NA,"A randomized controlled trial of a pediatric asthma outreach program","original_exclude","original","436-440","103","3 Pt 1",NA,NA,"sr3_original_101"
"sr3_original_103","Hanrahan NP,Solomon P,Hurford MO","2014","Journal of the American Psychiatric Nurses Association","10.1177/1078390314552190","A pilot randomized control trial: testing a transitional care model for acute psychiatric conditions","original_exclude","original","315-327","20","5",NA,NA,"sr3_original_103"
"sr3_original_105","Hastings SN,Stechuchak KM,Coffman CJ,Mahanna EP,Weinberger M,Van Houtven CH","2020","Journal of General Internal Medicine","10.1007/s11606-019-05319-6","Discharge information and support for patients discharged from the Emergency Department: results from a randomized controlled trial","original_exclude","original","79-86","35","1",NA,NA,"sr3_original_105"
"sr3_original_106","Hengartner MP,Passalacqua S,Heim G,Andreae A,Rossler W,von Wyl A","2016","Frontiers in Psychiatry","10.3389/fpsyt.2016.00027","The post-discharge network coordination programme: a randomized controlled trial to evaluate the efficacy of an intervention aimed at reducing rehospitalizations and improving mental health","original_exclude","original","27","7",NA,NA,NA,"sr3_original_106"
"sr3_original_108","Hughes SL,Weaver FM,Giobbie-Hurder A,Manheim L,Henderson W,Kubal JD","2000","JAMA",NA,"Effectiveness of team-managed home-based primary care: a randomized multicenter trial","original_exclude","original","2877-2885","284","22",NA,NA,"sr3_original_108"
"sr3_original_109","Ko FW,Cheung NK,Rainer TH,Lum C,Wong I,Hui DS","2017","Thorax","10.1136/thoraxjnl-2016-208396","Comprehensive care programme for patients with chronic obstructive pulmonary disease: a randomised controlled trial","original_exclude","original","122-128","72","2",NA,NA,"sr3_original_109"
"sr3_original_11","Fors A,Blanck E,Ali L,Ekberg-Jansson A,Fu M,Lindstrom Kjellberg I","2018","PLoS One","10.1371/journal.pone.0203031","Effects of a person-centred telephone-support in patients with chronic obstructive pulmonary disease and/or chronic heart failure: A randomized controlled trial","original_include","original","e0203031","13","8",NA,NA,"sr3_original_11"
"sr3_original_110","Koehler BE,Richter KM,Youngblood L,Cohen BA,Prengler ID,Cheng D","2009","Journal of Hospital Medicine","10.1002/jhm.427","Reduction of 30-day postdischarge hospital readmission or emergency department (ED) visit rates in high-risk elderly medical patients through delivery of a targeted care bundle","original_exclude","original","211-218","4","4",NA,NA,"sr3_original_110"
"sr3_original_112","Laramee AS,Levinsky SK,Sargent J,Ross R,Callas P","2003","Archives of Internal Medicine",NA,"Case management in a heterogeneous congestive heart failure population: a randomized controlled trial","original_exclude","original","809-817","163","7",NA,NA,"sr3_original_112"
"sr3_original_113","Lashley C,Taylor SP,Brown R,Burke L,Chou SH,Cunningham K","2019","Trials","10.1186/s13063-019-3792-7","Structured, proactive care coordination versus usual care for Improving Morbidity during Post-Acute Care Transitions for Sepsis (IMPACTS): a pragmatic, randomized controlled trial","original_exclude","original","660","20","1",NA,NA,"sr3_original_113"
"sr3_original_114","Lasser KE,Kenst KS,Quintiliani LM,Wiener RS,Murillo J,Pbert L","2013","Journal of Ethnicity in Substance Abuse","10.1080/15332640.2013.819311","Patient navigation to promote smoking cessation among low-income primary care patients: a pilot randomized controlled trial","original_exclude","original","374-390","12","4",NA,NA,"sr3_original_114"
"sr3_original_115","Leavitt MA","2017",NA,NA,"The Effect of the Heart Failure Nurse Navigator on 30-Day Hospital Readmissions of Older Adults [Dissertation]","original_exclude","original",NA,NA,NA,NA,NA,"sr3_original_115"
"sr3_original_116","Leung AC,Yau DC,Liu CP,Yeoh CS,Chui TY,Chi I","2004","Australian Health Review",NA,"Reducing utilisation of hospital services by case management: a randomised controlled trial","original_exclude","original","79-86","28","1",NA,NA,"sr3_original_116"
"sr3_original_117","Li CY,Lee CY,Chang Lee SN,Liao WC,Chen YJ","2013","Macau Journal of Nursing",NA,"The effectiveness of case management for patients with heart filure","original_exclude","original, original","35-41","12","1",NA,NA,"sr3_original_117, sr3_original_118"
"sr3_original_119","Liang HY,Hann LL,Yu CC,Mei WF,Yu S","2021","Journal of Nursing Scholarship","10.1111/jnu.12622","Effectiveness of a nurse‐led tele‐homecare program for patients with multiple chronic illnesses and a high risk for readmission: a randomized controlled trial","original_exclude","original","161-170","53","2",NA,NA,"sr3_original_119"
"sr3_original_12","Gryczynski J,Nordeck CD,Welsh C,Mitchell SG,O'Grady KE,Schwartz RP","2021","Annals of Internal Medicine","10.7326/M20-5475","Preventing hospital readmission for patients with comorbid substance use disorder: a randomized trial","original_include","original","899-909","174","7",NA,NA,"sr3_original_12"
"sr3_original_121","Meisinger C,Stollenwerk B,Kirchberger I,Seidl H,Wende R,Kuch B","2013","BMC Geriatrics","10.1186/1471-2318-13-115","Effects of a nurse-based case management compared to usual care among aged patients with myocardial infarction: results from the randomized controlled KORINNA study","original_exclude","original","115","13",NA,NA,NA,"sr3_original_121"
"sr3_original_122","Metsch LR,Feaster DJ,Gooden L,Matheson T,Stitzer M,Das M","2016","JAMA","10.1001/jama.2016.8914","Effect of patient navigation with or without financial incentives on viral suppression among hospitalized patients with HIV infection and substance use: a randomized clinical trial","original_exclude","original","156-170","316","2",NA,NA,"sr3_original_122"
"sr3_original_123","Mizukawa M,Moriyama M,Yamamoto H,Rahman MM,Naka M,Kitagawa T","2019","International Heart Journal","10.1536/ihj.19-313","Nurse-led collaborative management using telemonitoring improves quality of life and prevention of rehospitalization in patients with heart failure","original_exclude","original","1293-1302","60","6",NA,NA,"sr3_original_123"
"sr3_original_124","Moschetti K,Iglesias K,Baggio S,Velonaki V-S,Ruggeri O,Hugli O","2015","Journal of General Internal Medicine",NA,"Potential health-care service utilization substitution effects induced by case management for emergency department frequent users","original_exclude","original","S230","30",NA,NA,NA,"sr3_original_124"
"sr3_original_125","Navaneethan SD,Jolly SE,Schold JD,Arrigain S,Nakhoul G,Konig V","2017","Clinical Journal of the American Society of Nephrology","10.2215/CJN.02100217","Pragmatic randomized, controlled trial of patient navigators and enhanced personal health records in CKD","original_exclude","original","1418-1427","12","9",NA,NA,"sr3_original_125"
"sr3_original_126","Naylor,McCauley KM","1999","Journal of Cardiovascular Nursing","10.1097/00005082-199910000-00006","The effects of a discharge planning and home follow-up intervention on elders hospitalized with common medical and surgical cardiac conditions","original_exclude","original","44‐54","14","1",NA,NA,"sr3_original_126"
"sr3_original_127","Naylor,Hirschman KB,McCauley K,Shaid EC,Hanlon AL,Whitehouse CR","2022","Contemporary Clinical Trials","10.1016/j.cct.2021.106620","Mirror-TCM: multisite replication of a randomized controlled trial – transitional care model","original_exclude","original","106620","112",NA,NA,NA,"sr3_original_127"
"sr3_original_128","Occelli P,Touzet S,Rabilloud M,Ganne C,Poupon Bourdy S","2016","BMC Geriatrics","10.1186/s12877-016-0233-2","Impact of a transition nurse program on the prevention of thirty-day hospital readmissions of elderly patients discharged from short-stay units: study protocol of the PROUST stepped-wedge cluster randomised trial","original_exclude","original","57","16",NA,NA,NA,"sr3_original_128"
"sr3_original_129","Okin RL,Boccellari A,Azocar F,Shumway M,O'Brien K,Gelb A","2000","American Journal of Emergency Medicine",NA,"The effects of clinical case management of hospital service use among ED frequent users","original_exclude","original","603‐8","18","5",NA,NA,"sr3_original_129"
"sr3_original_13","Henschen BL,Theodorou M,Chapman M,Cameron KA,O'leary K","2020","Journal of General Internal Medicine","10.1007/s11606-020-05890-3","An intensive high utilizer intervention does not reduce hospital readmissions: the CHAMP randomized controlled trial","original_include","original","S15","35","Suppl 1",NA,NA,"sr3_original_13"
"sr3_original_130","Oliva NL","2008",NA,NA,"The Impact of RN Case Management on Inpatient and ED Utilization in a Chronically Ill, Older Adult, Community-Dwelling Population [Dissertation]","original_exclude","original",NA,NA,NA,NA,NA,"sr3_original_130"
"sr3_original_132","Parsons M,Parsons J,Rouse P,Pillai A,Mathieson S,Parsons R","2018","Age and Ageing","10.1093/ageing/afx169","Supported discharge teams for older people in hospital acute care: a randomised controlled trial","original_exclude","original","288-294","47","2",NA,NA,"sr3_original_132"
"sr3_original_133","Patricia J,Verweij L,Buurman B,Terbraak M,Daliri S,Latour C","2020","European Geriatric Medicine","10.1007/s41999-020-00428-6","Effect of nurse-coordinated transitional care in high risk older cardiac patients: the cardiac care bridge randomized clinical trial","original_exclude","original","S115","11","SUPPL 1",NA,NA,"sr3_original_133"
"sr3_original_134","Peikes D,Chen A,Schore J,Brown R","2009","JAMA","10.1001/jama.2009.126","Effects of care coordination on hospitalization, quality of care, and health care expenditures among Medicare beneficiaries: 15 randomized trials","original_exclude","original","603-618","301","6",NA,NA,"sr3_original_134"
"sr3_original_135","Pevnick JM,Keller MS,Kennelty KA,Nuckols TK,Ko EM,Amer K","2021","Contemporary Clinical Trials","10.1016/j.cct.2021.106419","The Pharmacist Discharge Care (PHARM-DC) study: a multicenter RCT of pharmacist-directed transitional care to reduce post-hospitalization utilization","original_exclude","original","106419","106",NA,NA,NA,"sr3_original_135"
"sr3_original_137","Poole PJ,Chase B,Frankel A,Black PN","2001","Respirology",NA,"Case management may reduce length of hospital stay in patients with recurrent admissions for chronic obstructive pulmonary disease","original_exclude","original","37-42","6","1",NA,NA,"sr3_original_137"
"sr3_original_138","Pusateri A,Litzenberg K,Griffiths C,Hayes C,Gnyawali B,Manious M","2023","World Journal of Hepatology","10.4254/wjh.v15.i6.826","Randomized intervention and outpatient follow-up lowers 30-d readmissions for patients with hepatic encephalopathy, decompensated cirrhosis","original_exclude","original","826‐40","15","6",NA,NA,"sr3_original_138"
"sr3_original_139","Raftery JP,Addington-Hall JM,MacDonald LD,Anderson HR,Bland JM,Chamberlain J","1996","Palliative Medicine",NA,"A randomized controlled trial of the cost-effectiveness of a district co-ordinating service for terminally ill cancer patients","original_exclude","original","151-161","10","2",NA,NA,"sr3_original_139"
"sr3_original_14","Kelley L,Capp R,Carmona JF,D'Onofrio G,Mei H,Cobbs-Lomax D","2020","Journal of Emergency Medicine","10.1016/j.jemermed.2019.12.001","Patient navigation to reduce Emergency Department (ED) utilization among medicaid insured, frequent ED users: a randomized controlled trial","original_include","original","967-977","58","6",NA,NA,"sr3_original_14"
"sr3_original_140","Rea H,McAuley S,Stewart A,Lamont C,Roseman P,Didsbury P","2004","Internal Medicine Journal",NA,"A chronic disease management programme can reduce days in hospital for patients with chronic obstructive pulmonary disease","original_exclude","original","608-614","34","11",NA,NA,"sr3_original_140"
"sr3_original_141","Rea HH,Kenealy TW,Rolland T-M,Naumann C,Hou T,Sheridan N","2016","International Journal of Integrated Care","10.5334/ijic.2674","Enabling integrated health and care","original_exclude","original","1-3","16","6",NA,NA,"sr3_original_141"
"sr3_original_142","Reuland DS,Brenner AT,Hoffman R,McWilliams A,Rhyne RL,Getrich C","2017","JAMA Internal Medicine","10.1001/jamainternmed.2017.1294","Effect of combined patient decision aid and patient navigation vs usual care for colorectal cancer screening in a vulnerable patient population: a randomized clinical trial","original_exclude","original","967-974","177","7",NA,NA,"sr3_original_142"
"sr3_original_143","Rice KL,Dewan N,Bloomfield HE,Grill J,Schult TM,Nelson DB","2010","American Journal of Respiratory and Critical Care Medicine","10.1164/rccm.200910-1579OC","Disease management program for chronic obstructive pulmonary disease: a randomized controlled trial","original_exclude","original","890-896","182","7",NA,NA,"sr3_original_143"
"sr3_original_144","Rich MW,Vinson JM,Sperry JC,Shah AS,Spinner LR,Chung MK","1993","Journal of General Internal Medicine",NA,"Prevention of readmission in elderly patients with congestive heart failure: results of a prospective, randomized pilot study","original_exclude","original","585-590","8","11",NA,NA,"sr3_original_144"
"sr3_original_145","Riegel B,Carlson B,Kopp Z,LePetri B,Glaser D,Unger A","2002","Archives of Internal Medicine",NA,"Effect of a standardized nurse case-management telephone intervention on resource use in patients with chronic heart failure","original_exclude","original","705-712","162","6",NA,NA,"sr3_original_145"
"sr3_original_146","Riegel B,Carlson B,Glaser D,Romero T","2006","Journal of Cardiac Failure","10.1016/j.cardfail.2006.01.005","Randomized controlled trial of telephone case management in Hispanics of Mexican origin with heart failure","original_exclude","original","211-219","12","3",NA,NA,"sr3_original_146"
"sr3_original_147","Rose L,Istanboulian L,Carriere L,Price A,Lee L,Rezaie S","2018","American Journal of Respiratory and Critical Care Medicine","10.1183/13993003.01567-2017","Program of integrated care for patients with chronic obstructive pulmonary disease and multiple comorbidities (PIC COPD+): a randomized controlled trial","original_exclude","original","1701567","51","1",NA,NA,"sr3_original_147"
"sr3_original_148","Rubin DJ,Watts S,Deak A,Vaz CL,Tanner S,Recco D","2020","Diabetes","10.2337/db20-151-LB","A pilot randomized controlled trial to reduce hospital readmission risk of patients with diabetes: 90-day outcomes","original_exclude","original","151-LB","69","Supplement_1",NA,NA,"sr3_original_148"
"sr3_original_149","Saltbaek L,Bidstrup PE,Karlsen RV,Hoeg BL,Horsboel TA,Belmonte F","2024","Journal of Clinical Oncology","10.1200/JCO.23.01447","Nurse-led individualized follow-up versus regular physician-led visits after early breast cancer (MyHealth): a phase III randomized, controlled trial","original_exclude","original","2038-2049","42","17",NA,NA,"sr3_original_149"
"sr3_original_151","Shah S,Reed V,Arzu I","2015","Breast Diseases","10.1016/j.breastdis.2015.01.007","Nurse navigators in early cancer care: a randomized, controlled trial","original_exclude","original","31-32","26","1",NA,NA,"sr3_original_151"
"sr3_original_152","Shumway M,Boccellari A,O'Brien K,Okin RL","2008","American Journal of Emergency Medicine","10.1016/j.ajem.2007.04.021","Cost-effectiveness of clinical case management for ED frequent users: results of a randomized trial","original_exclude","original","155-164","26","2",NA,NA,"sr3_original_152"
"sr3_original_153","Snethen G,McCormick BP,Nagata S,Salzer MS","2024","Psychiatric Rehabilitation Journal","10.1037/prj0000593","Independence through community access and navigation: a supported leisure intervention for individuals with negative symptoms","original_exclude","original","106-116","47","2",NA,NA,"sr3_original_153"
"sr3_original_154","Somsiri V,Asdornwised U,O'Connor M,Suwanugsorn S,Chansatitporn N","2021","Home Health Care Management & Practice","10.1177/1084822320969400","Effects of a transitional telehealth program on functional status, rehospitalization, and satisfaction with care in Thai patients with heart failure","original_exclude","original","72-80","33","2",NA,NA,"sr3_original_154"
"sr3_original_155","Stergiopoulos V,Gozdzik A,Cohen A,Guimond T,Hwang SW,Kurdyak P","2017","PLOS One","10.1371/journal.pone.0182157","The effect of brief case management on emergency department use of frequent users in mental health: findings of a randomized controlled trial","original_exclude","original","e0182157","12","8",NA,NA,"sr3_original_155"
"sr3_original_156","Stewart S,Wiley JF,Ball J,Chan YK,Ahamed Y,Thompson DR","2016","Circulation","10.1161/CIRCULATIONAHA.116.020730","Impact of nurse-led, multidisciplinary home-based intervention on event-free survival across the spectrum of chronic heart disease","original_exclude","original","1867-1877","133","19",NA,NA,"sr3_original_156"
"sr3_original_157","Stitzer M,Matheson T,Cunningham C,Sorensen JL,Feaster DJ,Gooden L","2017","Addiction Science & Clinical Practice","10.1186/s13722-017-0081-1","Enhancing patient navigation to improve intervention session attendance and viral load suppression of persons with HIV and substance use: a secondary post hoc analysis of the Project HOPE study","original_exclude","original","16","12","1",NA,NA,"sr3_original_157"
"sr3_original_158","Straus SE,Dolovich L","2018","Annals of Internal Medicine","10.7326/ACPJC-2018-168-10-059","In hospitalized adults with polypharmacy, a multifaceted pharmacist intervention reduced readmissions at 180 days","original_exclude","original","JC59","168","10",NA,NA,"sr3_original_158"
"sr3_original_16","McWilliams A,Roberge J,Anderson WE,Moore CG,Rossman W,Murphy S","2018","Journal of General Internal Medicine","10.1007/s11606-018-4617-1","Aiming to improve readmissions through integrated hospital transitions (AIRTIGHT): a pragmatic randomized controlled Trial","original_include","original","58-64","34","1",NA,NA,"sr3_original_16"
"sr3_original_160","Sussman J,Bainbridge D,Whelan TJ,Brazil K,Parpia S,Wiernikowski J","2018","Supportive Care in Cancer","10.1007/s00520-017-3981-4","Evaluation of a specialized oncology nursing supportive care intervention in newly diagnosed breast and colorectal cancer patients following surgery: a cluster randomized trial","original_exclude","original","1533-1541","26","5",NA,NA,"sr3_original_160"
"sr3_original_161","Svikis DS,Kelpin SS,Keyser-Marcus L,Bishop DL,Parlier-Ahmad AB,Jones H","2021","Journal of Racial and Ethnic Health Disparities","10.1007/s40615-021-00995-9","Increasing prenatal care compliance in at-risk black women: findings from a RCT of patient navigation and behavioral incentives","original_exclude","original","630-640","9","2",NA,NA,"sr3_original_161"
"sr3_original_162","Svoren BM,Butler D,Levine BS,Anderson BJ,Laffel LM","2003","Pediatrics",NA,"Reducing acute adverse outcomes in youths with type 1 diabetes: a randomized, controlled trial","original_exclude","original","914-922","112","4",NA,NA,"sr3_original_162"
"sr3_original_163","Thygesen LC,Fokdal S,Gjorup T,Taylor RS,Zwisler AD,Prevention of Early Readmission Research Group","2015","Scandinavian Journal of Primary Health Care","10.3109/02813432.2015.1041831","Can municipality-based post-discharge follow-up visits including a general practitioner reduce early readmission among the fragile elderly (65+ years old)? A randomized controlled trial","original_exclude","original","65-73","33","2",NA,NA,"sr3_original_163"
"sr3_original_165","Venkatesan T,Porcelli AJ,Matapurkar A,Hahn B,Szabo A,Yin Z","2018","Gastroenterology","10.1016/S0016-5085(18)30536-5","An integrative, patient-centered model of care using meditation and care coordination improves quality of life and coping strategies in cyclic vomiting syndrome: a prospective randomized controlled trial","original_exclude","original","S‐16","154","6",NA,NA,"sr3_original_165"
"sr3_original_166","Wagner EH,Ludman EJ,Aiello Bowles EJ,Penfold R,Reid RJ,Rutter CM","2014","Journal of Clinical Oncology","10.1200/JCO.2013.51.7359","Nurse navigators in early cancer care: a randomized, controlled trial","original_exclude","original","12-18","32","1",NA,NA,"sr3_original_166"
"sr3_original_167","Wakefield BJ,Ward MM,Holman JE,Ray A,Scherubel M,Burns TL","2008","Telemedicine and e-Health","10.1089/tmj.2007.0131","Evaluation of home telehealth following hospitalization for heart failure: a randomized trial","original_exclude","original","753-761","14","8",NA,NA,"sr3_original_167"
"sr3_original_168","Wells KJ,Arevalo M,Calcano ER,Lee J-H,Fulp WJ,Meade CD","2011","Cancer Epidemiology Biomarkers and Prevention","10.1158/1055-9965.DISP-11-B100","Does patient navigation improve outcomes following a breast or colorectal screening abnormality? Outcomes of the Moffitt Cancer Center Patient Navigation Research Program","original_exclude","original","10","20",NA,NA,NA,"sr3_original_168"
"sr3_original_169","Werr J,Öhlén G","2016","International Journal of Integrated Care","10.5334/ijic.2730","World's largest case management RCT","original_exclude","original","1-2","16","6",NA,NA,"sr3_original_169"
"sr3_original_17","Reinius P,Johansson M,Fjellner A,Werr J,Ohlen G,Edgren G","2013","European Journal of Emergency Medicine","10.1097/MEJ.0b013e328358bf5a","A telephone-based case-management intervention reduces healthcare utilization for frequent emergency department visitors","original_include","original","327-334","20","5",NA,NA,"sr3_original_17"
"sr3_original_170","Wong FK,Ho MM,Yeung S,Tam SK,Chow SK","2011","Social Science & Medicine","10.1016/j.socscimed.2011.06.036","Effects of a health-social partnership transitional program on hospital readmission: a randomized controlled trial","original_exclude","original","960-969","73","7",NA,NA,"sr3_original_170"
"sr3_original_171","Yeung SM","2012",NA,NA,"The Effects of a Transitional Care Programme Using Holistic Care Interventions for Chinese Stroke Survivors and Their Care Providers: a Randomized Controlled Trial [Dissertation]","original_exclude","original",NA,NA,NA,NA,NA,"sr3_original_171"
"sr3_original_172","Young W,Rewa G,Goodman SG,Jaglal SB,Cash L,Lefkowitz C","2003","Canadian Medical Association Journal",NA,"Evaluation of a community-based inner-city disease management program for postmyocardial infarction patients: a randomized controlled trial","original_exclude","original","905-910","169","9",NA,NA,"sr3_original_172"
"sr3_original_174","Yu DS,Lee DT,Stewart S,Thompson DR,Choi KC,Yu CM","2015","Journal of the American Geriatrics Society","10.1111/jgs.13533","Effect of nurse-implemented transitional care for Chinese individuals with chronic heart failure in Hong Kong: a randomized controlled trial","original_exclude","original","1583-1593","63","8",NA,NA,"sr3_original_174"
"sr3_original_175","Yu WZ,Wang HF,Lin YK,Liu YL,Yen Y,Whang-Peng J","2024","Current Oncology","10.3390/curroncol31070306","The effect of oncology nurse navigation on mental health in patients with cancer in Taiwan: a randomized controlled clinical trial","original_exclude","original","4105-4122","31","7",NA,NA,"sr3_original_175"
"sr3_original_176","Yuan LX,Leong ST,Amanulla M,Lee CN,Najumudin N,Chew PC","2011","Proceedings of Singapore Healthcare","10.1177/20101058110200S101","A nurse-managed telephone follow-up and home visit programme for patients with high risk of unscheduled readmissions-preliminary results of a randomised controlled trial","original_exclude","original","197","20",NA,NA,NA,"sr3_original_176"
"sr3_original_177","Yuroong A,Asdornwised U,Pinyopasakul W,Wongkornrat W,Chansatitporn N","2021","Journal of Nursing Scholarship","10.1111/jnu.12673","The effectiveness of the transitional care program among people awaiting coronary artery bypass graft surgery: a randomized control trial","original_exclude","original","585-594","53","5",NA,NA,"sr3_original_177"
"sr3_original_178","Zatzick D,Russo J,Thomas P,Darnell D,Teter H,Ingraham L","2018","Psychiatry","10.1080/00332747.2017.1354621","Patient-centered care transitions after injury hospitalization: a comparative effectiveness trial","original_exclude","original","141-157","81","2",NA,NA,"sr3_original_178"
"sr3_original_18","Edgren G,Anderson J,Dolk A,Torgerson J,Nyberg S,Skau T","2016","European Journal of Emergency Medicine","10.1097/MEJ.0000000000000280","A case management intervention targeted to reduce healthcare consumption for frequent Emergency Department visitors: results from an adaptive randomized trial","original_include","original","344-350","23","5",NA,NA,"sr3_original_18"
"sr3_original_180","Zimmer JG,Groth-Juncker A,McCusker J","1985","American Journal of Public Health",NA,"A randomized controlled study of a home health care team","original_exclude","original","134-141","75","2",NA,NA,"sr3_original_180"
"sr3_original_181","Zubeltzu B,Mitxelena A,Alberdi A,Elola M,Errasti U,Berroeta A","2018","International Journal of Integrated Care","10.5334/ijic.s2014","Multipronged management strategy for patients with complex needs using an integrated organizational model","original_exclude","original","1-2","18",NA,NA,NA,"sr3_original_181"
"sr3_original_20","Seaberg D,Elseroad S,Dumas M,Mendiratta S,Whittle J,Hyatte C","2017","Archives of Academic Emergency Medicine","10.1111/acem.13280","Patient navigation for patients frequently visiting the Emergency Department: a randomized, controlled trial","original_include","original","1327-1333","24","11",NA,NA,"sr3_original_20"
"sr3_original_21","Young JM,Butow PN,Walsh J,Durcinoska I,Dobbins TA,Rodwell L","2013","Journal of Clinical Oncology","10.1200/JCO.2012.48.1036","Multicenter randomized trial of centralized nurse-led telephone-based care coordination to improve outcomes after surgical resection for colorectal cancer: the CONNECT intervention","original_include","original","3585-3591","31","28",NA,NA,"sr3_original_21"
"sr3_original_22","ACTRN12614000284662",NA,"https://anzctr.org.au/Trial/Registration/TrialReview.aspx?ACTRN=ACTRN12614000284662",NA,"The Central Australian Heart Protection Study: a randomised trial of nurse-led, family based secondary prevention of acute coronary syndromes","original_exclude","original",NA,NA,NA,NA,NA,"sr3_original_22"
"sr3_original_23","ACTRN12621000226808",NA,"https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=377378",NA,"Can an integrated care service (ED PainPATH) improve the value of care for people with chronic pain frequently attending NSW Emergency Departments?","original_exclude","original",NA,NA,NA,NA,NA,"sr3_original_23"
"sr3_original_24","Aboumatar H,Naqibuddin M,Chung S,Chaudhry H,Kim SW,Saunders J","2018","JAMA","10.1001/jama.2018.17933","Effect of a program combining transitional care and long-term self-management support on outcomes of hospitalized patients with chronic obstructive pulmonary disease: a randomized clinical trial","original_exclude","original","Retraction of: Aboumatar et al. Effect of a program combining transitional care and long-term self-management support on outcomes of hospitalized patients with chronic obstructive pulmonary disease: a randomized clinical trial. JAMA 2018;320(22):2335-43. JAMA 2019;322(14):1417-8","320","22",NA,NA,"sr3_original_24"
