"duplicate_id","author","year","journal","doi","title","abstract","label","source","pages","volume","number","isbn","record_ids"
"sr3_nk_9644","Chang E.T.","2021","Journal of General Internal Medicine","10.1007/s11606-021-07110-y","What Is the Return on Investment of Caring for Complex High-need, High-cost Patients?","Randomized controlled trials to improve care for complex, high-need, high-cost patients have not consistently demonstrated a relative decrease in acute care utilization or cost savings. However, the Veterans Health Administration (VHA) has been able to glean lessons from these trials and generate realistic expectations for success. Lessons include the following: (1) combining population management tools (e.g., risk scores) and clinician judgment is more effective than either alone to identify the patients best suited for intensive management; (2) treatment adherence and engagement may contribute more to preventable emergency department visits and hospitalizations than care coordination; and (3) efforts should focus on assessing for and treating those risk factors that are most amenable to intervention. Because it is unlikely that cost savings can fund add-on intensive management programs, the VHA Office of Primary Care plans to incorporate those intensive management practices that are feasible into existing patient-centered medical homes as a high reliability organization.Copyright © 2021, This is a U.S. government work and not under copyright protection in the U.S.; foreign copyright protection may apply.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9644"
"sr3_nk_9645","Carpenter E.","2021","Women's Health Issues","10.1016/j.whi.2021.06.004","""The Health System Just Wasn't Built for Us"": Queer Cisgender Women and Gender Expansive Individuals' Strategies for Navigating Reproductive Health Care","Background: The LGBTQ health disparities literature documents barriers to comprehensive and queer-inclusive care. Queer cisgender women and gender expansive individuals assigned female at birth experience myriad health disparities related to reproductive health, in part owing to the health care system. However, few studies have examined how queer individuals cope with and overcome barriers to queer-competent reproductive health care. This study aims to understand the strategies queer cisgender women and gender expansive individuals use to meet their reproductive health needs. Method(s): Investigators conducted interviews with 22 queer cisgender women and gender expansive individuals assigned female at birth about their experiences seeking reproductive health care services. We used inductive coding and thematic analysis to identify themes related to meeting reproductive health and health care needs. Result(s): Findings highlight the prevalence of negative and harmful experiences while seeking reproductive health care. In response to these negative experiences, individuals developed active strategies to meet their health needs, including seeking information and community, seeking alternative models of care, and managing identity disclosure. Importantly, these strategies varied in effectiveness, depending on participants' social and economic advantage. Conclusion(s): Queer individuals face numerous barriers to queer-competent reproductive health care when seeking reproductive health services. While queer patients are often resilient and creative, developing strategies to get their needs met, the presence of such strategies highlights the need for structural changes in the health system to better serve queer patients.Copyright © 2021 Jacobs Institute of Women's Health","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9645"
"sr3_nk_9647","Howell B.A.","2021","Journal of Substance Abuse Treatment","10.1016/j.jsat.2021.108315","The Transitions Clinic Network: Post Incarceration Addiction Treatment, Healthcare, and Social Support (TCN-PATHS): A hybrid type-1 effectiveness trial of enhanced primary care to improve opioid use disorder treatment outcomes following release from jail","Background: In 2016, at least 20% of people with opioid use disorder (OUD) were involved in the criminal justice system, with the majority of individuals cycling through jails. Opioid overdose is the leading cause of death and a common cause of morbidity after release from incarceration. Medications for OUD (MOUD) are effective at reducing overdoses, but few interventions have successfully engaged and retained individuals after release from incarceration in treatment. Objective(s): To assess whether follow-up care in the Transitions Clinic Network (TCN), which provides OUD treatment and enhanced primary care for people released from incarceration, improves key measures in the opioid treatment cascade after release from jail. In TCN programs, primary care teams include a community health worker with a history of incarceration, and they attend to social needs, such as housing, food insecurity, and criminal legal system contact, along with patients' medical needs. Methods and analysis: We will bring together six correctional systems and community health centers with TCN programs to conduct a hybrid type-1 effectiveness/implementation study among individuals who were released from jail on MOUD. We will randomize 800 individuals on MOUD released from seven local jails (Bridgeport, CT; Niantic, CT; Bronx, NY; Caguas, PR; Durham, NC; Minneapolis, MN; Ontario County, NY) to compare the effectiveness of a TCN intervention versus referral to standard primary care to improve measures within the opioid treatment cascade. We will also determine what social determinants of health are mediating any observed associations between assignment to the TCN program and opioid treatment cascade measures. Last, we will study the cost effectiveness of the approach, as well as individual, organizational, and policy-level barriers and facilitators to successfully transitioning individuals on MOUD from jail to the TCN. Ethics and dissemination: Investigation Review Board the University of North Carolina (IRB Study # 19-1713), the Office of Human Research Protections, and the NIDA JCOIN Data Safety Monitoring Board approved the study. We will disseminate study findings through peer-reviewed publications and academic and community presentations. We will disseminate study data through a web-based platform designed to share data with TCN PATHS participants and other TCN stakeholders. Clinical trials.gov registration: NCT04309565.Copyright © 2021","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9647"
"sr3_nk_9648","Chang W.K.","2021","Frontiers in Neurology","10.3389/fneur.2021.710640","Korean Model for Post-acute Comprehensive rehabilitation (KOMPACT): The Study Protocol for a Pragmatic Multicenter Randomized Controlled Study on Early Supported Discharge","Introduction: Early supported discharge (ESD) is a transitional care model aimed at facilitating post-acute stroke patients' discharge to home. Previous studies have demonstrated that ESD provides equivalent patient and caregiver outcomes with superior cost-effectiveness compared to conventional rehabilitation (CR). This study intends to examine the feasibility of ESD in Korea. Methods and Analysis: This study is designed as a multicenter assessor-blinded, randomized controlled trial. Ninety post-acute stroke patients with mild to moderate disability (modified Rankin Scale 1-3) will be recruited from three university hospitals (30 patients per hospital) in Korea and allocated to either the ESD group or the CR group in a 1:1 ratio. Patients in the ESD group will receive individualized discharge planning and goal setting, a 4-week home-based rehabilitation program, and liaison service to community-based resources by a multidisciplinary team. Patients in the CR group will receive rehabilitation practices according to their current hospital policy. Outcome(s): The primary outcome is the Korean version of the modified Barthel Index, and the primary endpoint was post-onset 3 months. Clinical outcomes, patient/caregiver reported outcomes, and socioeconomic outcomes will be measured at baseline, 1 month after discharge, 2 months after discharge, and 3 months after onset. Discussion(s): The efficacy and cost-effectiveness of ESD can vary according to the healthcare system and sociocultural aspects. To establish ESD as an alternative transitional care model for post-acute stroke patients in Korea, its feasibility needs to be examined in prior. This study will add evidence on the applicability of ESD in Korea. Ethical Considerations: The study protocol was reviewed and approved by the Institutional Review Board of Seoul National University Bundang Hospital (IRB number B-2012/654-308). The study protocol was registered at ClinicalTrials.gov (Identifier NCT04720820). Disseminations will include submission to peer-reviewed journals and presentations at conferences.© Copyright © 2021 Chang, Kim, Sohn, Jee, Shin, Ko, Ock, Kim and Paik.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9648"
"sr3_nk_9649","Chang R.","2021","PLoS ONE","10.1371/journal.pone.0246318","COVID-19 ICU and mechanical ventilation patient characteristics and outcomes-A systematic review and meta-analysis","Background Insight into COVID-19 intensive care unit (ICU) patient characteristics, rates and risks of invasive mechanical ventilation (IMV) and associated outcomes as well as any regional discrepancies is critical in this pandemic for individual case management and overall resource planning. Methods and findings Electronic searches were performed for reports through May 1 2020 and reports on COVID-19 ICU admissions and outcomes were included using predefined search terms. Relevant data was subsequently extracted and pooled using fixed or random effects meta-analysis depending on heterogeneity. Study quality was assessed by the NIH tool and heterogeneity was assessed by I2 and Q tests. Baseline patient characteristics, ICU and IMV outcomes were pooled and meta-analyzed. Pooled odds ratios (pOR) were calculated for clinical features against ICU, IMV mortality. Subgroup analysis was carried out based on patient regions. A total of twenty-eight studies comprising 12,437 COVID-19 ICU admissions from seven countries were meta-analyzed. Pooled ICU admission rate was 21% [95% CI 0.12-0.34] and 69% of cases needed IMV [95% CI 0.61-0.75]. ICU and IMV mortality were 28.3% [95% CI 0.25-0.32], 43% [95% CI 0.29-0.58] and ICU, IMV duration was 7.78 [95% CI 6.99-8.63] and 10.12 [95% CI 7.08-13.16] days respectively. Besides confirming the significance of comorbidities and clinical findings of COVID-19 previously reported, we found the major correlates with ICU mortality were IMV [pOR 16.46, 95% CI 4.37-61.96], acute kidney injury (AKI) [pOR 12.47, 95% CI 1.52-102.7], and acute respiratory distress syndrome (ARDS) [pOR 6.52, 95% CI 2.66-16.01]. Subgroup analyses confirm significant regional discrepancies in outcomes. Conclusions This is a comprehensive systematic review and meta-analysis of COVID-19 ICU and IMV cases and associated outcomes. The significant association of AKI, ARDS and IMV with mortality has implications for ICU resource planning for AKI and ARDS as well as suggesting the need for further research into optimal ventilation strategies for COVID-19 patients in the ICU setting. Regional differences in outcome implies a need to develop region specific protocols for ventilatory support as well as overall treatment.Copyright © 2021 Chang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9649"
"sr3_nk_965",NA,"2018",NA,"10.1002/jia2.25195","Regional differences between people who inject drugs in an HIV prevention trial integrating treatment and prevention (HPTN 074): a baseline analysis","INTRODUCTION: People who inject drugs (PWID) experience high HIV incidence and face significant barriers to engagement in HIV care and substance use treatment. Strategies for HIV treatment as prevention and substance use treatment present unique challenges in PWID that may vary regionally. Understanding differences in the risk structure for HIV transmission and disease progression among PWID is essential in developing and effectively targeting intervention strategies of HIV treatment as prevention. METHODS: We present a baseline analysis of HIV Prevention Trials Network (HPTN) 074, a two‐arm, randomized controlled trial among PWID in Indonesia (n = 258), Ukraine (n = 457) and Vietnam (n = 439). HPTN 074 was designed to determine the feasibility, barriers and uptake of an integrated intervention combining health systems navigation and psychosocial counselling for the early engagement of antiretroviral therapy (ART) and substance use treatment for PWID living with HIV. Discordant PWID networks were enrolled, consisting of an HIV‐positive index and their HIV‐negative network injection partner(s). Among the enrolled cohort of 1154 participants (502 index participants and 652 network partners), we examine regional differences in the baseline risk structure, including sociodemographics, HIV and substance use treatment history, and injection and sexual risk behaviours. RESULTS: The majority of participants were male (87%), with 82% of the enrolled females coming from Ukraine. The overall mean age was 34 (IQR: 30, 38). Most commonly injected substances included illegally manufactured methadone in Ukraine (84.2%), and heroin in Indonesia (81.8%) and Vietnam (99.5%). Injection network sizes varied by region: median number of people with whom participants self‐reported injecting drugs was 3 (IQR: 2, 5) in Indonesia, 5 (IQR: 3, 10) in Ukraine and 3 (IQR: 2, 4) in Vietnam. Hazardous alcohol use, assessed using the Alcohol Use Disorders Identification Test ‐ Alcohol Consumption Questions (AUDIT‐C), was prominent in Ukraine (54.7%) and Vietnam (26.4%). Reported sexual risk behaviours in the past month, including having two or more sex partners and giving/receiving money or drugs in exchange for sex, were uncommon among all participants and regions. CONCLUSIONS: While regional differences in risk structure exist, PWID particularly in Ukraine need immediate attention for risk reduction strategies. Substantial regional differences in risk structure will require flexible, tailored treatment as prevention interventions for distinct PWID populations.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_965"
"sr3_nk_9650","Rimmele D.L.","2021","Neurological Research and Practice","10.1186/s42466-021-00107-2","Rationale and design of an interventional study of cross-sectoral, coordinated treatment of stroke patients with patient-orientated outcome measurement (StroCare)","Introduction: Stroke has a long-term impact on functional status and quality of life in multiple health domains. A well-coordinated managed care program for stroke patients is crucial for ameliorating patients' health and cost-efficient use of resources. The aim of this study is the implementation and evaluation of an optimised cross-sectoral, coordinated and managed care program for stroke patients bridging secondary and tertiary care. Method(s): In this multi-center mixed method sequentially controlled intervention study, stroke patients with ischemic stroke (I63), transient ischemic attack and related syndromes (G45), or intracerebral haermorrhage (I64) will be invited to participate. For a 12-months period, 235 consecutive patients are expected to be enrolled and assigned standard of care treatment as an active control group. During the following 12 months, 235 consecutive patients will be enrolled and assigned to a post stroke intervention program. The StroCare intervention consists of repeated outpatient visits with specialized stroke teams, the implementation of a case manager, the use of an electronical tool for communication between acute care, rehabilitation facilities, and out-patient care, and the definition of individualized treatment targets. Patients will be followed up for 24 months. The primary outcome is health-related quality of life measured by the Patient-Reported Outcomes Measurement Information System 10-Question Short Form (PROMIS-10) at 12 months after the index event, i.e. stroke or TIA. For the qualitative survey of the implementation process, 21 patients in the intervention group will be interviewed after implementation of the interventions. In addition, 20 health care providers and staff members will be interviewed before and after implementation. Additionally, economic outcomes will be evaluated after 6 and 12 months. Perspective(s): The study will not only provide information about the tested intervention but is likely to be helpful for clinicians, suppliers of reimbursement, and researchers in implementing and evaluating complex interventions in stroke care in general. With this program, the health care system will have a reference model at its disposal for transfer to other regions and settings. Trial registration: The trial is registered at ClinicalTrials.gov (NCT04159324). Approval of the local ethics committee (Ethik-Kommission der Arztekammer Hamburg, Niedersachsen, Schleswig-Holstein) has been obtained.Copyright © 2021, The Author(s).","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9650"
"sr3_nk_9651","Chen-Xi X.","2021","World Chinese Journal of Digestology","10.11569/wcjd.v29.i15.908","Application of whole-closed-loop nursing model of ""Integration of medical and nursing care-quaternary linkage"" in decompensated patients with hepatitis B liver cirrhosis","BACKGROUND Due to the long course of decompensated hepatitis B liver cirrhosis and the shortage of hospital beds, most of such patients need to receive medical care at home or in the community or elderly care center after their condition is stable. Therefore, an integrated care model involving the hospital, community, family, and institution is essential to the recovery of patients. AIM To evaluate the effect of the whole- closed-loop nursing model of ""integration of medical care and nursing care-quaternary linkage"" in patients with decompensated hepatitis B liver cirrhosis. METHODS This study is a single-center, prospective, randomized controlled study. The subjects of the study were 100 decompensated patients with hepatitis B cirrhosis who were discharged from the hospital after completing the in-hospital treatment from July 2019 to July 2020. They were randomized into either a routine care group (50 cases) or a novel care group (50 cases). The routine group received routine continuation care, and the novel care group implemented the whole-closed-loop nursing model of ""integration of medical care and nursing care-quaternary linkagents"". The medication compliance and complications of the two groups were recorded, and changes in emotional state, social support, disease uncertainty, quality of life, and self-management behavior were observed before and 3 mo after the intervention. RESULTS The overall medication compliance rate of the novel care group (98.00%) was significantly higher than that of the routine care group (84.00%), and the complication rate (10.00%) was significantly lower than that of the routine care group (26.00%) (P < 0.05). The scores of stress-anxiety, depression-frustration, confusion-confusion, anger-hostility, and fatigue-sluggishness on the Profile of Mood States scale were lower, and the energy-vitality score was significantly higher in the novel care group than in the routine care group (P < 0.05). SSRS and WHOQOL-BREF scores as well as the scores of each dimension of the self-management behavior scale were significantly higher in the novel care group than in the routine care group, and the MUIS-A score was significantly lower than that of the routine care group (P < 0.05). CONCLUSION The whole-closed-loop nursing model of ""integration of medical and nursing care-quaternary linkage"" is highly feasible for decompensated patients with hepatitis B cirrhosis, and it is conducive to improving patient medication compliance, social support, mood state, and self-management behavior, reducing disease uncertainty, improving quality of life, and reducing complications.Copyright © The Author(s) 2021","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9651"
"sr3_nk_9652","Bigelow S.M.","2021","Supportive Care in Cancer","10.1007/s00520-021-06147-3","A new proactive virtual resource center navigation model identifies patient risk factors to reduce barriers to cancer care during the COVID-19 pandemic","Purpose: The COVID-19 pandemic has exacerbated cancer treatment disparities, including accessibility to resources. We describe the process and outcomes of a new proactive, virtual nurse-led, resource center navigation model enhanced by using volunteer patient navigators. Using known patient risk factors, this model provides interventions to reduce barriers to care, with an emphasis on non-English-speaking populations. Method(s): Patients were included if they (1) were in active cancer treatment and (2) had one or more known risk factors: distance from cancer hospital, needing complex care, 65 years or older, malignant hematological diagnosis, new treatment start, lives alone, non-English speaker, or a new hospital discharge. Nurse navigators triaged referrals to appropriate team members who identified and addressed barriers to care. Result(s): The program engaged with 586 adult cancer patients over 1459 encounters. The most common risk factors included distance (59.7%), complex care (48.8%), and new treatment start (43.5%). The most common interventions were core education (69.4%), emotional support (61.2%), and education (35.7%). Statistical differences were found between Spanish-speaking (n = 118) and non-Spanish-speaking patients (n = 468). While Spanish-speaking patients had fewer risk factors (1.95 vs. 2.80, p <=.0001), they had nearly double the number of visits (4.27 vs. 2.04, p <=.0001) and 69% more interventions (8.26 vs. 4.90, p <=.0001). Many patients (42.7%) required follow-up visits. Conclusion(s): We successfully established a new navigation model for the resource center during the pandemic that identified and reduced barriers to care, particularly in the Spanish-speaking population.Copyright © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9652"
"sr3_nk_9653","Pascucci D.","2021","Health Policy","10.1016/j.healthpol.2020.12.006","Impact of interprofessional collaboration on chronic disease management: Findings from a systematic review of clinical trial and meta-analysis","Improvement of chronic disease management demands effective collaborative relationships between health and social-care which is achieved through teamwork. Interprofessional Education (IPE) and Interprofessional Collaboration (IPC) are recognized as essential for the delivery of effective and efficient healthcare. Although IPC and IPE are key components of primary care, evidence of studies evaluating how an IPE intervention prior to IPC improved chronic patient outcomes remains scarce. The aim of this study was to assess the impact of IPC interventions on the management of chronic patients compared to usual care. A systematic review and meta-analysis of Randomized Controlled Trials (RCTs) on IPC interventions on chronicity management and their impact on clinical and process outcomes was conducted. Of the 11,128 papers initially retrieved, 23 met the inclusion criteria. Meta-analyses results showed the reduction of systolic blood pressure (Mean Difference (MD) -3.70; 95 % CI -7.39, -0.01), glycosylated hemoglobin (MD -0.20; 95 % CI -0.47, -0.07), LDL cholesterol (MD -5.74; 95 % CI -9.34, -2.14), diastolic blood pressure (MD -1.95; 95 % CI -3.18, -0.72), days of hospitalization (MD -2.22; 95 % CI -4.30, -0.140). A number of positive findings for outcomes related to IPC were found reflecting an improvement of quality of care and an enhancement in the delivery of patient-centered and coordinated care. Moreover, the need for a purposeful systemic approach linking interprofessional education with interprofessional collaboration and patient health and wellbeing is necessary.Copyright © 2020 Elsevier B.V.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9653"
"sr3_nk_9654","Knowles K.A.","2021","Journal of the American Heart Association","10.1161/jaha.120.019706","Clinicians for CARE: A Systematic Review and Meta-Analysis of Interventions to Support Caregivers of Patients With Heart Disease","BACKGROUND: Caregivers provide critical support for patients with chronic diseases, including heart disease, but often experience caregiver stress that negatively impacts their health, quality of life, and patient outcomes. We aimed to inform health care teams on an evidence-based approach to supporting the caregivers of patients with heart disease. METHODS AND RESULTS: We conducted a systematic review and meta-analysis of randomized controlled trials written in English that evaluated interventions to support caregivers of patients with heart disease. We identified 15,561 articles as of April 2, 2020 from 6 databases; of which 20 unique randomized controlled trials were evaluated, representing a total of 1570 patients and 1776 caregivers. Most interventions focused on improving quality of life, and reducing burden, depression, and anxiety; 85% (17 of 20) of the randomized controlled trials provided psychoeducation for caregivers. Interventions had mixed results, with moderate non-significant effects observed for depression (Hedges' g=-0.64; 95% CI, -1.34 to 0.06) and burden (Hedges' g=-0.51; 95% CI, -2.71 to 1.70) at 2 to 4 months postintervention and small non-significant effects observed for quality of life and anxiety. These results were limited by the heterogeneity of outcome measures and intervention delivery methods. A qualitative synthesis of major themes of the interventions resulted in clinical recommendations represented with the acronym ""CARE"" (Caregiver-Centered, Active engagement, Reinforcement, Education). CONCLUSION(S): This systematic review highlights the need for greater understanding of the challenges faced by caregivers and the development of guidelines to help clinicians address those challenges. More research is necessary to develop clinical interventions that consistently improve caregiver outcomes.Copyright © 2021 The Authors.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9654"
"sr3_nk_9655","Sutton E.L.","2021","Injury","10.1016/j.injury.2021.04.049","What works? Interventions to reduce readmission after hip fracture: A rapid review of systematic reviews","Background: Hip fracture is a common serious injury in older people and reducing readmission after hip fracture is a priority in many healthcare systems. Interventions which significantly reduce readmission after hip fracture have been identified and the aim of this review is to collate and summarise the efficacy of these interventions in one place. Method(s): In a rapid review of systematic reviews one reviewer (ELS) searched the Ovid SP version of Medline and the Cochrane Database of Systematic Reviews. Titles and abstracts of 915 articles were reviewed. Nineteen systematic reviews were included. (ELS) used a data extraction sheet to capture data on interventions and their effect on readmission. A second reviewer (RK) verified data extraction in a random sample of four systematic reviews. Results were not meta-analysed. Odds and risk ratios are presented where available. Result(s): Three interventions significantly reduce readmission in elderly populations after hip fracture: personalised discharge planning, self-care and regional anaesthesia. Three interventions are not conclusively supported by evidence: Oral Nutritional Supplementation, integration of care, and case management. Two interventions do not affect readmission after hip fracture: Enhanced Recovery pathways and comprehensive geriatric assessment. Conclusion(s): Three interventions are most effective at reducing readmissions in older people: discharge planning, self-care, and regional anaesthesia. Further work is needed to optimise interventions and ensure the most at-risk populations benefit from them, and complete development work on interventions (e.g. interventions to reduce loneliness) and intervention components (e.g. adapting self-care interventions for dementia patients) which have not been fully tested yet.Copyright © 2021 Elsevier Ltd","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9655"
"sr3_nk_9656","Fadnes L.T.","2021","PLoS Medicine","10.1371/journal.pmed.1003653","Integrated treatment of hepatitis C virus infection among people who inject drugs: A multicenter randomized controlled trial (INTRO-HCV)","Background The standard pathways of testing and treatment for hepatitis C virus (HCV) infection in tertiary healthcare are not easily accessed by people who inject drugs (PWID). The aim of this study was to evaluate the efficacy of integrated treatment of chronic HCV infection among PWID. Methods and findings INTRO-HCV is a multicenter, randomized controlled clinical trial. Participants recruited from opioid agonist therapy (OAT) and community care clinics in Norway over 2017 to 2019 were randomly 1:1 assigned to the 2 treatment approaches. Integrated treatment was delivered by multidisciplinary teams at opioid agonist treatment clinics or community care centers (CCCs) for people with substance use disorders. This included on-site testing for HCV, liver fibrosis assessment, counseling, treatment, and posttreatment follow-up. Standard treatment was delivered in hospital outpatient clinics. Oral direct-acting antiviral (DAA) medications were administered in both arms. The study was not completely blinded. The primary outcomes were time-to-treatment initiation and sustained virologic response (SVR), defined as undetectable HCV RNA 12 weeks after treatment completion, analyzed with intention to treat, and presented as hazard ratio (HR) and odds ratio (OR) with 95% confidence intervals. Among 298 included participants, 150 were randomized to standard treatment, of which 116/150 (77%) initiated treatment, with 108/150 (72%) initiating within 1 year of referral. Among those 148 randomized to integrated care, 145/148 (98%) initiated treatment, with 141/148 (95%) initiating within 1 year of referral. The HR for the time to initiating treatment in the integrated arm was 2.2 (1.7 to 2.9) compared to standard treatment. SVR was confirmed in 123 (85% of initiated/83% of all) for integrated treatment compared to 96 (83% of initiated/ 64% of all) for the standard treatment (OR among treated: 1.5 [0.8 to 2.9], among all: 2.8 [1.6 to 4.8]). No severe adverse events were linked to the treatment. Conclusions Integrated treatment for HCV in PWID was superior to standard treatment in terms of time-to-treatment initiation, and subsequently, more people achieved SVR. Among those who initiated treatment, the SVR rates were comparable. Scaling up of integrated treatment models could be an important tool for elimination of HCV.Copyright © 2021 Fadnes et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9656"
"sr3_nk_9657","Stutzbach J.","2021","Archives of Physical Medicine and Rehabilitation","10.1016/j.apmr.2020.09.370","Systems Approach Is Needed for In-Hospital Mobility: A Qualitative Metasynthesis of Patient and Clinician Perspectives","Objective: To describe how different key stakeholders (ie, interprofessional clinical care team and patients) perceive their role in promoting in-hospital mobility by systematically synthesizing qualitative literature. Data Sources: PubMed, Ovid MEDLINE, Ovid PsychInfo, and Cumulative Index to Nursing and Allied Health were searched using terms relevant to mobility, hospitalization, and qualitative research. A total of 510 unique articles were retrieved and screened for eligibility. Study Selection: Eligible qualitative studies included stakeholder perspectives on in-hospital mobility, including patients, nursing staff, rehabilitation staff, and physicians. Eleven articles remained after inclusion/exclusion criteria were applied. Data Extraction: At least 2 authors independently read, coded, and derived themes from each study. We used a team-based inductive approach to thematic synthesis informed by critical realism and the socioecological model. Reciprocal translation unified convergent and divergent constructs across primary studies. Investigator triangulation enhanced interpretation. Data Synthesis: Three primary themes emerged: (1) patient, family, and clinician expectations shape roles in in-hospital mobility; (2) stakeholders' role in mobility depends on hospital environment, infrastructure, culture, and resources; and (3) teamwork creates successful in-hospital mobility, but lack of coordination and cooperation leads to delay in mobilizing. Studies suggested that while mobility is an essential construct in the professional role of clinicians and in the personal identity of patients, the ability of stakeholders to realize their role in mobility is highly dependent on the hospital physical and cultural environment, administrative support, clarity in professional roles, and teamwork. Conclusion(s): Interventions designed to address the problem of low hospital mobility should take a systems approach and consider allocation of resources, clarity around professional responsibilities, and elevation of patient and clinician expectations surrounding mobility.Copyright © 2020 American Congress of Rehabilitation Medicine","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9657"
"sr3_nk_9659","Moitra E.","2021","Psychiatric Quarterly","10.1007/s11126-020-09792-9","Development and Initial Testing of an mHealth Transitions of Care Intervention for Adults with Schizophrenia-Spectrum Disorders Immediately Following a Psychiatric Hospitalization","An important period in the care of patients with schizophrenia-spectrum disorders is when they transition from inpatient to outpatient services and are at increased risk for relapse and rehospitalization. Thus, we developed and examined the initial feasibility, acceptability, and clinical effects of an mHealth transitions of care intervention (Mobile After-Care Support; MACS) in an open trial. Ten adults with schizophrenia-spectrum disorders were recruited during their index psychiatric hospitalization and enrolled prior to discharge. Measures of feasibility, acceptability, and MACS targets were administered at baseline and a 1-month follow-up. Drawing on skills from Cognitive Behavioral Therapy for Psychosis (CBTp), MACS delivered brief assessments of clinically relevant variables, followed by just-in-time interventions for patients starting immediately post-discharge. Individuals completed about one session per day on average as expected. Overall, measures of MACS usability and satisfaction were positive. T-test analyses showed that dysfunctional coping strategies significantly decreased from baseline to 1-month follow-up. Results also revealed statistically significant reductions in psychiatric symptoms over 1-month follow-up. This study demonstrates the feasibility and acceptability of MACS, a new app-based intervention targeting transitions of care for patients with psychosis. The field is turning to the use of mobile technology as a means of augmenting service delivery and providing real-time assessment and intervention for patients at risk. MACS is a promising adjunctive intervention that warrants further testing in a randomized controlled trial.Copyright © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9659"
"sr3_nk_966",NA,"1999",NA,"10.1023/a:1019035811650","The quick response initiative in the emergency department: who benefits?","OBJECTIVES: This collaborative project between two community hospitals, a Metropolitan Home Care Program and the University, was designed to quantify the applicability (who is eligible for) and acceptability (who will likely comply with) Home Care services, provided through a Quick Response Program (QRP) initiative as compared to usual hospital care services, to patients, families and physicians. METHODS: During a 6 week period of sampling (5 days per week, 8 hours per day) in two Emergency Departments (ED) in moderately sized community hospitals in a major metropolitan city, all patients triaged to the urgent category were assessed for eligibility for QRP services by on‐site Home Care Coordinators using specific criteria. Patients meeting the criteria initially were reviewed by the ED physician for approval for QRP services and then randomized to experimental and control conditions. Patients not meeting the eligibility criteria were managed by the usual ED services procedures. Demographic and clinical data were obtained on all urgent category patients at presentation to the ED. Additionally, the nature and cost of all health care services used by the ED patients during the ED event and 10 days follow up, were obtained through hospital and Home Care record abstraction and compared among the different sample groups. RESULTS: The QRP Initiative was applicable to 2% of the total ED patient population and 5% of the urgent category of patients triaged in the ED. It was acceptable to 97% of this eligible group. One hundred and fifty‐five patients who initially qualified for QRP were excluded from eligibility at a subsequent assessment. Ninety of these patients were admitted to hospital and 65 were discharged home. In the total ""exclusion"" group, 37 refused Home Care services including the QRP. HEALTH CARE PRACTICE IMPLICATIONS: The sampling results raise important questions about broader system issues concerning the role of the hospital and community in providing health care services and the social value or utility that guides the allocation of health care funds. What level of applicability and acceptability would justify priority services for certain target groups. In the future, policy makers will need to be able to show that it is in the best interest of patients and society to prioritize mixtures of services to certain target groups.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_966"
"sr3_nk_9660","Hertelendy A.J.","2021","International Journal for Quality in Health Care","10.1093/intqhc/mzaa094","Crisis standards of care in a pandemic: Navigating the ethical, clinical, psychological and policy-making maelstrom","The COVID-19 pandemic has caused clinicians at the frontlines to confront difficult decisions regarding resource allocation, treatment options and ultimately the life-saving measures that must be taken at the point of care. This article addresses the importance of enacting crisis standards of care (CSC) as a policy mechanism to facilitate the shift to population-based medicine. In times of emergencies and crises such as this pandemic, the enactment of CSC enables concrete decisions to be made by governments relating to supply chains, resource allocation and provision of care to maximize societal benefit. This shift from an individual to a population-based societal focus has profound consequences on how clinical decisions are made at the point of care. Failing to enact CSC may have psychological impacts for healthcare providers particularly related to moral distress, through an inability to fully enact individual beliefs (individually focused clinical decisions) which form their moral compass.Copyright © 2020 The Author(s).","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_9660"
