"author","title","doi","journal","year","pages","volume","number","abstract","record_id","isbn","label","source","doi_clean"
"L. T. Allan-Blitz; J. D. Klausner","A Real-World Comparison of SARS-CoV-2 Rapid Antigen Testing versus PCR Testing in Florida","10.1128/JCM.01107-21","J Clin Microbiol",NA,NA,NA,NA,NA,"sr2_original_445",NA,"original_data_include","original","10.1128/JCM.01107-21"
"R. M. Amer; M. Samir; O. A. Gaber; N. A. El-Deeb; A. A. Abdelmoaty; A. A. Ahmed; W. Samy; A. H. Atta; M. Walaa; R. H. Anis","Diagnostic performance of rapid antigen test for COVID-19 and the effect of viral load, sampling time, subject's clinical and laboratory parameters on test accuracy","10.1016/j.jiph.2021.06.002","J Infect Public Health",NA,NA,NA,NA,NA,"sr2_original_446",NA,"original_data_include","original","10.1016/j.jiph.2021.06.002"
"O. E. Anastasiou; C. Holtkamp; M. Schafer; F. Schon; A. M. Eis-Hubinger; A. Krumbholz","Fast Detection of SARS-CoV-2 RNA Directly from Respiratory Samples Using a Loop-Mediated Isothermal Amplification (LAMP) Test","10.3390/v13050801","Viruses",NA,NA,NA,NA,NA,"sr2_original_447",NA,"original_data_include","original","10.3390/v13050801"
"K. Avgoulea; M. I. Beredaki; S. Vourli; M. Siopi; N. Siafakas; S. Pournaras","Field Evaluation of the New Rapid NG-Test((R)) SARS-CoV-2 Ag for Diagnosis of COVID-19 in the Emergency Department of an Academic Referral Hospital","10.3389/fpubh.2022.840984","Front Public Health",NA,NA,NA,NA,NA,"sr2_original_448",NA,"original_data_include","original","10.3389/fpubh.2022.840984"
"G. R. Babu; R. Sundaresan; S. Athreya; J. Akhtar; P. K. Pandey; P. S. Maroor; M. R. Padma; R. Lalitha; M. Shariff; L. Krishnappa; C. N. Manjunath; M. K. Sudarshan; G. Gururaj; T. S. Ranganath; K. D. E. Vasanth; P. Banandur; D. Ravi; S. Shiju; E. Lobo; A. Satapathy; L. Alahari; P. Dinesh; V. Thakar; A. Desai; A. Rangaiah; A. Munivenkatappa; K. S; S. G. Basawarajappa; H. G. Sreedhara; S. Kc; A. K. B; N. Umar; M. Ba; R. Vasanthapuram","The burden of active infection and anti-SARS-CoV-2 IgG antibodies in the general population: Results from a statewide sentinel-based population survey in Karnataka, India","10.1016/j.ijid.2021.05.043","Int J Infect Dis",NA,NA,NA,NA,NA,"sr2_original_449",NA,"original_data_include","original","10.1016/j.ijid.2021.05.043"
"C. M. Bachman; B. D. Grant; C. E. Anderson; L. F. Alonzo; S. Garing; S. A. Byrnes; R. Rivera; S. Burkot; A. Ball; J. W. Stafford; W. Wang; D. Banik; M. D. Keller; D. M. Cate; K. P. Nichols; B. H. Weigl; P. Dewan","Clinical validation of an open-access SARS-COV-2 antigen detection lateral flow assay, compared to commercially available assays","10.1371/journal.pone.0256352","PLoS One",NA,NA,NA,NA,NA,"sr2_original_450",NA,"original_data_include","original","10.1371/journal.pone.0256352"
"D. Basso; A. Aita; A. Padoan; C. Cosma; F. Navaglia; S. Moz; N. Contran; C. F. Zambon; A. Maria Cattelan; M. Plebani","Salivary SARS-CoV-2 antigen rapid detection: A prospective cohort study","10.1016/j.cca.2021.02.014","Clin Chim Acta",NA,NA,NA,NA,NA,"sr2_original_451",NA,"original_data_include","original","10.1016/j.cca.2021.02.014"
"L. Blairon; A. Wilmet; I. Beukinga; M. Tre-Hardy","Implementation of rapid SARS-CoV-2 antigenic testing in a laboratory without access to molecular methods: Experiences of a general hospital","10.1016/j.jcv.2020.104472","J Clin Virol",NA,NA,NA,NA,NA,"sr2_original_452",NA,"original_data_include","original","10.1016/j.jcv.2020.104472"
"K. A. Bond; B. Smith; E. Gardiner; K. C. Liew; E. Williams; N. Walsham; M. Putland; D. A. Williamson","Utility of SARS-CoV-2 rapid antigen testing for patient triage in the emergency department: A clinical implementation study in Melbourne, Australia","10.1016/j.lanwpc.2022.100486","Lancet Reg Health West Pac",NA,NA,NA,NA,NA,"sr2_original_453",NA,"original_data_include","original","10.1016/j.lanwpc.2022.100486"
"M. Borro; G. Salerno; A. Montori; A. Petrucca; P. Anibaldi; A. Marcolongo; R. Bonfini; M. Simmaco; I. Santino","SARS-CoV-2 Transmission Control Measures in the Emergency Department: The Role of Rapid Antigenic Testing in Asymptomatic Subjects","10.3390/healthcare10050790","Healthcare (Basel)",NA,NA,NA,NA,NA,"sr2_original_454",NA,"original_data_include","original","10.3390/healthcare10050790"
"Y. Boum; K. N. Fai; B. Nikolay; A. B. Mboringong; L. M. Bebell; M. Ndifon; A. Abbah; R. Essaka; L. Eteki; F. Luquero; C. Langendorf; N. F. Mbarga; R. G. Essomba; B. D. Buri; T. M. Corine; B. T. Kameni; N. Mandeng; M. Fanne; A. Z. Bisseck; C. B. Ndongmo; S. Eyangoh; A. Hamadou; J. P. Ouamba; M. T. Koku; R. Njouom; O. M. Claire; L. Esso; E. Epee; G. A. E. Mballa","Performance and operational feasibility of antigen and antibody rapid diagnostic tests for COVID-19 in symptomatic and asymptomatic patients in Cameroon: a clinical, prospective, diagnostic accuracy study","10.1016/S1473-3099(21)00132-8","Lancet Infect Dis",NA,NA,NA,NA,NA,"sr2_original_455",NA,"original_data_include","original","10.1016/S1473-3099(21)00132-8"
"O. Bulilete; P. Lorente; A. Leiva; E. Carandell; A. Oliver; E. Rojo; P. Pericas; J. Llobera; C.-P. C. R. Group","Panbio rapid antigen test for SARS-CoV-2 has acceptable accuracy in symptomatic patients in primary health care","10.1016/j.jinf.2021.02.014","J Infect",NA,NA,NA,NA,NA,"sr2_original_456",NA,"original_data_include","original","10.1016/j.jinf.2021.02.014"
"E. Burdino; F. Cerutti; F. Panero; T. Allice; G. Gregori; M. G. Milia; G. Cavalot; A. Altavilla; F. Apra; V. Ghisetti","SARS-CoV-2 microfluidic antigen point-of-care testing in Emergency Room patients during COVID-19 pandemic","10.1016/j.jviromet.2021.114337","J Virol Methods",NA,NA,NA,NA,NA,"sr2_original_457",NA,"original_data_include","original","10.1016/j.jviromet.2021.114337"
"J. Bwogi; T. Lutalo; P. Tushabe; H. Bukenya; J. P. Eliku; I. Ssewanyana; S. Nabadda; C. Nsereko; M. Cotten; R. Downing; J. Lutwama; P. Kaleebu; E. P. I. L. team; U. C. T. team","Field evaluation of the performance of seven Antigen Rapid diagnostic tests for the diagnosis of SARs-CoV-2 virus infection in Uganda","10.1371/journal.pone.0265334","PLoS One",NA,NA,NA,NA,NA,"sr2_original_458",NA,"original_data_include","original","10.1371/journal.pone.0265334"
"G. Caruana; A. Croxatto; E. Kampouri; A. Kritikos; O. Opota; M. Foerster; R. Brouillet; L. Senn; R. Lienhard; A. Egli; G. Pantaleo; P. N. Carron; G. Greub","Implementing SARS-CoV-2 Rapid Antigen Testing in the Emergency Ward of a Swiss University Hospital: The INCREASE Study","10.3390/microorganisms9040798","Microorganisms",NA,NA,NA,NA,NA,"sr2_original_459",NA,"original_data_include","original","10.3390/microorganisms9040798"
"G. Caruana; L. L. Lebrun; O. Aebischer; O. Opota; L. Urbano; M. de Rham; O. Marchetti; G. Greub","The dark side of SARS-CoV-2 rapid antigen testing: screening asymptomatic patients","10.1016/j.nmni.2021.100899","New Microbes New Infect",NA,NA,NA,NA,NA,"sr2_original_460",NA,"original_data_include","original","10.1016/j.nmni.2021.100899"
"N. G. Cassuto; A. Gravier; M. Colin; A. Theillay; D. Pires-Roteira; S. Pallay; R. Serreau; L. Hocqueloux; T. Prazuck","Evaluation of a SARS-CoV-2 antigen-detecting rapid diagnostic test as a self-test: Diagnostic performance and usability","10.1002/jmv.27249","J Med Virol",NA,NA,NA,NA,NA,"sr2_original_461",NA,"original_data_include","original","10.1002/jmv.27249"
"A. M. Cattelan; L. Sasset; F. Zabeo; A. Ferrari; L. Rossi; M. Mazzitelli; S. Cocchio; V. Baldo","Rapid Antigen Test LumiraDx(TM) vs. Real Time Polymerase Chain Reaction for the Diagnosis of SARS-CoV-2 Infection: A Retrospective Cohort Study","10.3390/ijerph19073826","Int J Environ Res Public Health",NA,NA,NA,NA,NA,"sr2_original_462",NA,"original_data_include","original","10.3390/ijerph19073826"
"V. Cento; S. Renica; E. Matarazzo; M. Antonello; L. Colagrossi; F. Di Ruscio; A. Pani; D. Fanti; C. Vismara; M. Puoti; F. Scaglione; C. F. Perno; C. Alteri; S. C. V. S. G. On Behalf Of The","Frontline Screening for SARS-CoV-2 Infection at Emergency Department Admission by Third Generation Rapid Antigen Test: Can We Spare RT-qPCR?","10.3390/v13050818","Viruses",NA,NA,NA,NA,NA,"sr2_original_463",NA,"original_data_include","original","10.3390/v13050818"
"F. Cerutti; E. Burdino; M. G. Milia; T. Allice; G. Gregori; B. Bruzzone; V. Ghisetti","Urgent need of rapid tests for SARS CoV-2 antigen detection: Evaluation of the SD-Biosensor antigen test for SARS-CoV-2","10.1016/j.jcv.2020.104654","J Clin Virol",NA,NA,NA,NA,NA,"sr2_original_464",NA,"original_data_include","original","10.1016/j.jcv.2020.104654"
"C. Chaimayo; B. Kaewnaphan; N. Tanlieng; N. Athipanyasilp; R. Sirijatuphat; M. Chayakulkeeree; N. Angkasekwinai; R. Sutthent; N. Puangpunngam; T. Tharmviboonsri; O. Pongraweewan; S. Chuthapisith; Y. Sirivatanauksorn; W. Kantakamalakul; N. Horthongkham","Rapid SARS-CoV-2 antigen detection assay in comparison with real-time RT-PCR assay for laboratory diagnosis of COVID-19 in Thailand","10.1186/s12985-020-01452-5","Virol J",NA,NA,NA,NA,NA,"sr2_original_465",NA,"original_data_include","original","10.1186/s12985-020-01452-5"
"C. C. Cheng; C. C. Liu; T. F. Chiu; S. Shiou-Sheng Chen","Evaluation of a Rapid Antigen Test for the Diagnosis of SARS-CoV-2 during the COVID-19 Pandemic","10.1177/00469580221105354","Inquiry",NA,NA,NA,NA,NA,"sr2_original_466",NA,"original_data_include","original","10.1177/00469580221105354"
"E. Cottone; F. Van Hoecke; G. A. Martens; E. De Laere; R. De Smedt; S. Vervaeke; M. Vanhee; D. De Smet","Pitfalls of SARS-CoV-2 antigen testing at emergency department","10.1080/23744235.2022.2083226","Infect Dis (Lond)",NA,NA,NA,NA,NA,"sr2_original_467",NA,"original_data_include","original","10.1080/23744235.2022.2083226"
"B. F. Cubas-Atienzar AI, Byrne RL, Buist K, Clark DJ, Cocozza M, et al.","Accuracy of the Mologic COVID-19 rapid antigen test: a prospective multi-centre analytical and clinical evaluation [version 1; peer review 1: 1 approved with reservations].","","Wellcome Open Res",NA,NA,NA,NA,NA,"sr2_original_468",NA,"original_data_include","original",NA
"S. Dierks; O. Bader; J. Schwanbeck; U. Gross; M. S. Weig; K. Mese; R. Lugert; W. Bohne; A. Hahn; N. Feltgen; S. Torkieh; F. R. Denker; P. Lauermann; M. W. Storch; H. Frickmann; A. E. Zautner","Diagnosing SARS-CoV-2 with Antigen Testing, Transcription-Mediated Amplification and Real-Time PCR","10.3390/jcm10112404","J Clin Med",NA,NA,NA,NA,NA,"sr2_original_469",NA,"original_data_include","original","10.3390/jcm10112404"
"P. Escribano; A. E. Sanchez-Pulido; J. Gonzalez-Leiva; I. Valero-Lopez; P. Catalan; P. Munoz; J. Guinea; C.-s. g. H. G. Maranon; C.-s. g. P. c. centre","Different performance of three point-of-care SARS-CoV-2 antigen detection devices in symptomatic patients and close asymptomatic contacts: a real-life study","10.1016/j.cmi.2022.02.014","Clin Microbiol Infect",NA,NA,NA,NA,NA,"sr2_original_470",NA,"original_data_include","original","10.1016/j.cmi.2022.02.014"
"B. F. Escriva; M. D. O. Mochon; R. M. Gonzalez; C. S. Garcia; A. T. Pla; A. S. Ricart; M. M. Garcia; I. T. Aranda; F. G. Garcia; C. G. Cardona","The effectiveness of rapid antigen test-based for SARS-CoV-2 detection in nursing homes in Valencia, Spain""""","10.1016/j.jcv.2021.104941","J Clin Virol",NA,NA,NA,NA,NA,"sr2_original_471",NA,"original_data_include","original","10.1016/j.jcv.2021.104941"
"K. S. Faico-Filho; F. E. F. Junior; L. V. L. Moreira; P. R. G. Lins; A. F. O. Justo; N. Bellei","Evaluation of the Panbio COVID-19 ag rapid test at an emergency room in a hospital in Sao Paulo, Brazil","10.1016/j.bjid.2022.102349","Braz J Infect Dis",NA,NA,NA,NA,NA,"sr2_original_472",NA,"original_data_include","original","10.1016/j.bjid.2022.102349"
"E. Farfour; C. Amiel; E. Jolly; S. Zia-Chahabi; L. Mazaux; P. Simonin; I. Berkane; M. Cornily; T. Pascreau; V. M. Sars-Co","The Panbio COVID-19 Ag Rapid Test: Which Performances are for COVID-19 Diagnosis?","10.7754/Clin.Lab.2021.210304","Clin Lab",NA,NA,NA,NA,NA,"sr2_original_473",NA,"original_data_include","original","10.7754/Clin.Lab.2021.210304"
"A. Fernandez-Montero; J. Argemi; J. A. Rodriguez; A. H. Arino; L. Moreno-Galarraga","Validation of a rapid antigen test as a screening tool for SARS-CoV-2 infection in asymptomatic populations. Sensitivity, specificity and predictive values","10.1016/j.eclinm.2021.100954","EClinicalMedicine",NA,NA,NA,NA,NA,"sr2_original_474",NA,"original_data_include","original","10.1016/j.eclinm.2021.100954"
"T. Ferte; V. Ramel; C. Cazanave; M. E. Lafon; C. Bebear; D. Malvy; A. Georges-Walryck; P. Dehail","Accuracy of COVID-19 rapid antigenic tests compared to RT-PCR in a student population: The StudyCov study","10.1016/j.jcv.2021.104878","J Clin Virol",NA,NA,NA,NA,NA,"sr2_original_475",NA,"original_data_include","original","10.1016/j.jcv.2021.104878"
"F. Fitoussi; S. Tonen-Wolyec; N. Awaida; R. Dupont; L. Belec","Analytical performance of the point-of-care BIOSYNEX COVID-19 Ag BSS for the detection of SARS-CoV-2 nucleocapsid protein in nasopharyngeal swabs: a prospective field evaluation during the COVID-19 third wave in France","10.1007/s15010-021-01723-5","Infection",NA,NA,NA,NA,NA,"sr2_original_476",NA,"original_data_include","original","10.1007/s15010-021-01723-5"
"L. Ford; M. J. Whaley; M. M. Shah; P. P. Salvatore; H. E. Segaloff; A. Delaney; D. W. Currie; L. Boyle-Estheimer; M. O'Hegarty; C. N. Morgan; J. Meece; L. Ivacic; N. J. Thornburg; A. Tamin; J. L. Harcourt; J. M. Folster; M. Medrzycki; S. Jain; P. Wong; K. Goffard; D. Gieryn; J. Kahrs; K. Langolf; T. Zochert; J. E. Tate; C. H. Hsu; H. L. Kirking","Antigen Test Performance Among Children and Adults at a SARS-CoV-2 Community Testing Site","10.1093/jpids/piab081","J Pediatric Infect Dis Soc",NA,NA,NA,NA,NA,"sr2_original_477",NA,"original_data_include","original","10.1093/jpids/piab081"
"M. L. Freire; L. L. Alves; C. S. de Souza; J. W. Saliba; V. Faria; M. J. Pedras; N. O. Carvalho; G. Q. Andrade; A. Rabello; D. M. Avelar; G. Cota","Performance differences among commercially available antigen rapid tests for COVID-19 in Brazil","10.1371/journal.pone.0269997","PLoS One",NA,NA,NA,NA,NA,"sr2_original_478",NA,"original_data_include","original","10.1371/journal.pone.0269997"
"R. M. Galliez; L. Bomfim; D. Mariani; I. C. Leitao; A. C. P. Castineiras; C. C. A. Goncalves; B. Ortiz da Silva; P. H. Cardoso; M. B. Arruda; P. Alvarez; R. Brindeiro; V. A. Ota; D. G. M. Rodrigues; L. J. da Costa; O. D. C. Ferreira, Jr.; T. Castineiras; D. S. Faffe; A. Tanuri","Evaluation of the Panbio COVID-19 Antigen Rapid Diagnostic Test in Subjects Infected with Omicron Using Different Specimens","10.1128/spectrum.01250-22","Microbiol Spectr",NA,NA,NA,NA,NA,"sr2_original_479",NA,"original_data_include","original","10.1128/spectrum.01250-22"
"F. Garcia-Cardenas; F. Penaloza; J. Bertin-Montoya; R. Valdez-Vazquez; A. Franco; R. Cortes; E. Frias-Jimenez; A. Cedro-Tanda; A. Mendoza-Vargas; J. P. Reyes-Grajeda; A. Hidalgo-Miranda; L. A. Herrera","Analytical Performances of the COVISTIX(TM) Antigen Rapid Test for SARS-CoV-2 Detection in an Unselected Population (All-Comers)","10.3390/pathogens11060628","Pathogens",NA,NA,NA,NA,NA,"sr2_original_480",NA,"original_data_include","original","10.3390/pathogens11060628"
"S. Garcia-Fernandez; D. Pablo-Marcos; S. V. de la Fuente; M. J. R. Rodriguez; M. Gozalo; J. Rodriguez-Lozano; J. M. Mendez-Legaza; J. Calvo","Evaluation of the rapid antigen detection test STANDARD F COVID-19 Ag FIA for diagnosing SARS-CoV-2: experience from an Emergency Department","10.1016/j.diagmicrobio.2022.115683","Diagn Microbiol Infect Dis",NA,NA,NA,NA,NA,"sr2_original_481",NA,"original_data_include","original","10.1016/j.diagmicrobio.2022.115683"
"M. Garcia-Finana; D. M. Hughes; C. P. Cheyne; G. Burnside; M. Stockbridge; T. A. Fowler; V. L. Fowler; M. H. Wilcox; M. G. Semple; I. Buchan","Performance of the Innova SARS-CoV-2 antigen rapid lateral flow test in the Liverpool asymptomatic testing pilot: population based cohort study","10.1136/bmj.n1637","BMJ",NA,NA,NA,NA,NA,"sr2_original_482",NA,"original_data_include","original","10.1136/bmj.n1637"
"M. E. Goga A, Woeber K, Takuva S, Nsibande D, Lekalakala M, et al.","Point-of-care antibody tests for COVID-19: field-based performance, South Africa [CROI Abstract 824]. In special issue: Abstracts from the 2022 Conference on Retroviruses and Opportunistic Infections.","","Top Antiv Med",NA,NA,NA,NA,NA,"sr2_original_483",NA,"original_data_include","original",NA
"S. Gonzalez-Fiallo; I. Mena-Rodriguez; P. Castro-Batista; V. M. Doeste-Hernandez; V. Louit-Laborit","Evaluation of SARS-CoV-2 Rapid Antigen Tests in Use on the Isle of Youth, Cuba","10.37757/mr2022.v24.n2.3","MEDICC Rev",NA,NA,NA,NA,NA,"sr2_original_484",NA,"original_data_include","original","10.37757/mr2022.v24.n2.3"
"K. S. Gupta A, Das R, Srigyan D, Singh A, Mittal A, et al. ","Rapid chromatographic immunoassay-based evaluation of COVID-19: a cross-sectional, diagnostic test accuracy study & its implications for COVID-19 management in India.","","Indian J Med Res",NA,NA,NA,NA,NA,"sr2_original_485",NA,"original_data_include","original",NA
"D. T. Harris; M. Badowski; B. Jernigan; R. Sprissler; T. Edwards; R. Cohen; S. Paul; N. Merchant; C. C. Weinkauf; C. Bime; H. E. Erickson; B. Bixby; S. Parthasarathy; S. Chaudhary; B. Natt; E. Cristan; T. El Aini; F. Rischard; J. Campion; M. Chopra; M. Insel; A. Sam; J. L. Knepler; K. Knox; J. Mosier; C. Spier; M. D. Dake","SARS-CoV-2 Rapid Antigen Testing of Symptomatic and Asymptomatic Individuals on the University of Arizona Campus","10.3390/biomedicines9050539","Biomedicines",NA,NA,NA,NA,NA,"sr2_original_486",NA,"original_data_include","original","10.3390/biomedicines9050539"
"C. Holzner; D. Pabst; O. E. Anastasiou; U. Dittmer; R. K. Manegold; J. Risse; D. Fistera; C. Kill; M. Falk","SARS-CoV-2 rapid antigen test: Fast-safe or dangerous? An analysis in the emergency department of an university hospital","10.1002/jmv.27033","J Med Virol",NA,NA,NA,NA,NA,"sr2_original_487",NA,"original_data_include","original","10.1002/jmv.27033"
"M. Homza; H. Zelena; J. Janosek; H. Tomaskova; E. Jezo; A. Kloudova; J. Mrazek; Z. Svagera; R. Prymula","Five Antigen Tests for SARS-CoV-2: Virus Viability Matters","10.3390/v13040684","Viruses",NA,NA,NA,NA,NA,"sr2_original_488",NA,"original_data_include","original","10.3390/v13040684"
"S. Horber; C. Drees; T. Ganzenmueller; K. Schmauder; S. Peter; D. Biskup; A. Peter","Evaluation of a laboratory-based high-throughput SARS-CoV-2 antigen assay","10.1515/cclm-2022-0360","Clin Chem Lab Med",NA,NA,NA,NA,NA,"sr2_original_489",NA,"original_data_include","original","10.1515/cclm-2022-0360"
"M. Ifko; Z. Tkalcic Svabek; I. Friscic; M. M. Kardum Paro; I. Prkacin; L. Derek; A. Livun; M. Skvarc","Diagnostic validation of two SARS-CoV-2 immunochromatographic tests in Slovenian and Croatian hospitals","10.3325/cmj.2021.62.513","Croat Med J",NA,NA,NA,NA,NA,"sr2_original_490",NA,"original_data_include","original","10.3325/cmj.2021.62.513"
"Z. Igloi; J. Velzing; J. van Beek; D. van de Vijver; G. Aron; R. Ensing; K. Benschop; W. Han; T. Boelsums; M. Koopmans; C. Geurtsvankessel; R. Molenkamp","Clinical Evaluation of Roche SD Biosensor Rapid Antigen Test for SARS-CoV-2 in Municipal Health Service Testing Site, the Netherlands","10.3201/eid2705.204688","Emerg Infect Dis",NA,NA,NA,NA,NA,"sr2_original_491",NA,"original_data_include","original","10.3201/eid2705.204688"
"K. K. Jakobsen; J. S. Jensen; T. Todsen; N. Kirkby; F. Lippert; A. M. Vangsted; M. Klokker; C. von Buchwald","Accuracy of anterior nasal swab rapid antigen tests compared with RT-PCR for massive SARS-CoV-2 screening in low prevalence population","10.1111/apm.13189","APMIS",NA,NA,NA,NA,NA,"sr2_original_492",NA,"original_data_include","original","10.1111/apm.13189"
"K. K. Jakobsen; J. S. Jensen; T. Todsen; M. G. Tolsgaard; N. Kirkby; F. Lippert; A. M. Vangsted; C. J. Martel; M. Klokker; C. von Buchwald","Accuracy and cost description of rapid antigen test compared with reverse transcriptase-polymerase chain reaction for SARS-CoV-2 detection","","Dan Med J",NA,NA,NA,NA,NA,"sr2_original_493",NA,"original_data_include","original",NA
"C. Jeewandara; D. Guruge; P. D. Pushpakumara; D. Madhusanka; T. T. Jayadas; I. P. Chaturanga; I. S. Aberathna; S. Danasekara; T. Pathmanathan; D. Jayathilaka; G. Somathilaka; H. Kuruppu; L. Gomes; V. Gunasekara; R. Wijayamuni; G. S. Ogg; G. N. Malavige","Sensitivity and specificity of two WHO approved SARS-CoV2 antigen assays in detecting patients with SARS-CoV2 infection","10.1186/s12879-022-07240-6","BMC Infect Dis",NA,NA,NA,NA,NA,"sr2_original_494",NA,"original_data_include","original","10.1186/s12879-022-07240-6"
"S. Jegerlehner; F. Suter-Riniker; P. Jent; P. Bittel; M. Nagler","Diagnostic accuracy of a SARS-CoV-2 rapid antigen test in real-life clinical settings","10.1016/j.ijid.2021.07.010","Int J Infect Dis",NA,NA,NA,NA,NA,"sr2_original_495",NA,"original_data_include","original","10.1016/j.ijid.2021.07.010"
"S. Jegerlehner; F. Suter-Riniker; P. Jent; P. Bittel; M. Nagler","Diagnostic accuracy of SARS-CoV-2 saliva antigen testing in a real-life clinical setting","10.1016/j.ijid.2022.03.037","Int J Infect Dis",NA,NA,NA,NA,NA,"sr2_original_496",NA,"original_data_include","original","10.1016/j.ijid.2022.03.037"
"K. P. Jirungda S, Klaprajun K, Prachakul T, Kraisin J.","Clinical performance of the standard F COVID-19 AG FIA for the detection of SARS-COV-2 infection.","","Clinica Chimica Acta",NA,NA,NA,NA,NA,"sr2_original_497",NA,"original_data_include","original",NA
"M. Kahn; L. Schuierer; C. Bartenschlager; S. Zellmer; R. Frey; M. Freitag; C. Dhillon; M. Heier; A. Ebigbo; C. Denzel; S. Temizel; H. Messmann; M. Wehler; R. Hoffmann; E. Kling; C. Rommele","Performance of antigen testing for diagnosis of COVID-19: a direct comparison of a lateral flow device to nucleic acid amplification based tests","10.1186/s12879-021-06524-7","BMC Infect Dis",NA,NA,NA,NA,NA,"sr2_original_498",NA,"original_data_include","original","10.1186/s12879-021-06524-7"
"H. H. Kessler; F. Pruller; M. Hardt; E. Stelzl; E. Foderl-Hobenreich; S. Pailer; A. Lueger; P. Kreuzer; K. Zatloukal; M. Herrmann","Identification of contagious SARS-CoV-2 infected individuals by Roche's Rapid Antigen Test","10.1515/cclm-2021-1276","Clin Chem Lab Med",NA,NA,NA,NA,NA,"sr2_original_499",NA,"original_data_include","original","10.1515/cclm-2021-1276"
"D. Kim; J. Lee; J. Bal; S. K. Seo; C. K. Chong; J. H. Lee; H. Park","Development and Clinical Evaluation of an Immunochromatography-Based Rapid Antigen Test (GenBody COVAG025) for COVID-19 Diagnosis","10.3390/v13050796","Viruses",NA,NA,NA,NA,NA,"sr2_original_500",NA,"original_data_include","original","10.3390/v13050796"
"L.-d. W. E. King C, Henry M, Steingrover R, Fleming C, Panneflek R, et al.","Validation of the Panbio™ COVID-19 Antigen Rapid Test (Abbott) to screen for SARS-CoV-2 infection in Sint Maarten: a diagnostic accuracy study.","","medRxiv",NA,NA,NA,NA,NA,"sr2_original_501",NA,"original_data_include","original",NA
"Y. Kiyasu; Y. Takeuchi; Y. Akashi; D. Kato; M. Kuwahara; S. Muramatsu; S. Notake; A. Ueda; K. Nakamura; H. Ishikawa; H. Suzuki","Prospective analytical performance evaluation of the QuickNavi-COVID19 Ag for asymptomatic individuals","10.1016/j.jiac.2021.07.005","J Infect Chemother",NA,NA,NA,NA,NA,"sr2_original_502",NA,"original_data_include","original","10.1016/j.jiac.2021.07.005"
"A. Klajmon; A. Olechowska-Jarzab; D. Salamon; A. Sroka-Oleksiak; M. Brzychczy-Wloch; T. Gosiewski","Comparison of Antigen Tests and qPCR in Rapid Diagnostics of Infections Caused by SARS-CoV-2 Virus","10.3390/v14010017","Viruses",NA,NA,NA,NA,NA,"sr2_original_503",NA,"original_data_include","original","10.3390/v14010017"
"J. A. F. Klein; L. J. Kruger; F. Tobian; M. Gaeddert; F. Lainati; P. Schnitzler; A. K. Lindner; O. Nikolai; B. Knorr; A. Welker; M. de Vos; J. A. Sacks; C. Escadafal; C. M. Denkinger; T. Study","Head-to-head performance comparison of self-collected nasal versus professional-collected nasopharyngeal swab for a WHO-listed SARS-CoV-2 antigen-detecting rapid diagnostic test","10.1007/s00430-021-00710-9","Med Microbiol Immunol",NA,NA,NA,NA,NA,"sr2_original_504",NA,"original_data_include","original","10.1007/s00430-021-00710-9"
"N. Kohmer; T. Toptan; C. Pallas; O. Karaca; A. Pfeiffer; S. Westhaus; M. Widera; A. Berger; S. Hoehl; M. Kammel; S. Ciesek; H. F. Rabenau","The Comparative Clinical Performance of Four SARS-CoV-2 Rapid Antigen Tests and Their Correlation to Infectivity In Vitro","10.3390/jcm10020328","J Clin Med",NA,NA,NA,NA,NA,"sr2_original_505",NA,"original_data_include","original","10.3390/jcm10020328"
"M. Korenkov; N. Poopalasingam; M. Madler; K. Vanshylla; R. Eggeling; M. Wirtz; I. Fish; F. Dewald; L. Gieselmann; C. Lehmann; G. Fatkenheuer; H. Gruell; N. Pfeifer; E. Heger; F. Klein","Evaluation of a Rapid Antigen Test To Detect SARS-CoV-2 Infection and Identify Potentially Infectious Individuals","10.1128/JCM.00896-21","J Clin Microbiol",NA,NA,NA,NA,NA,"sr2_original_506",NA,"original_data_include","original","10.1128/JCM.00896-21"
"P. N. Korenkov M, Madler M, Vanshylla K, Eggeling R, Wirtz M, et al.","Assessment of SARS-CoV-2 infectivity by a rapid antigen detection test.","","medRxiv",NA,NA,NA,NA,NA,"sr2_original_507",NA,"original_data_include","original",NA
"L. J. Kruger; M. Gaeddert; F. Tobian; F. Lainati; C. Gottschalk; J. A. F. Klein; P. Schnitzler; H. G. Krausslich; O. Nikolai; A. K. Lindner; F. P. Mockenhaupt; J. Seybold; V. M. Corman; C. Drosten; N. R. Pollock; B. Knorr; A. Welker; M. de Vos; J. A. Sacks; C. M. Denkinger; t. study","The Abbott PanBio WHO emergency use listed, rapid, antigen-detecting point-of-care diagnostic test for SARS-CoV-2-Evaluation of the accuracy and ease-of-use","10.1371/journal.pone.0247918","PLoS One",NA,NA,NA,NA,NA,"sr2_original_508",NA,"original_data_include","original","10.1371/journal.pone.0247918"
